time,.data
2025/07/05/17:44:13.305090,-3.696
2025/07/05/17:44:13.404077,-3.695
2025/07/05/17:44:13.563034,-3.698
2025/07/05/17:44:13.663775,-3.7
2025/07/05/17:44:13.763125,-3.701
2025/07/05/17:44:13.862967,-3.701
2025/07/05/17:44:13.982223,-3.702
2025/07/05/17:44:14.062642,-3.704
2025/07/05/17:44:14.162356,-3.706
2025/07/05/17:44:14.262687,-3.711
2025/07/05/17:44:14.363034,-3.715
2025/07/05/17:44:14.563004,-3.729
2025/07/05/17:44:14.642838,-3.735
2025/07/05/17:44:14.742367,-3.741
2025/07/05/17:44:14.842281,-3.747
2025/07/05/17:44:14.942577,-3.751
2025/07/05/17:44:15.042640,-3.755
2025/07/05/17:44:15.142535,-3.759
2025/07/05/17:44:15.243629,-3.762
2025/07/05/17:44:15.343508,-3.765
2025/07/05/17:44:15.503643,-3.771
2025/07/05/17:44:15.605862,-3.773
2025/07/05/17:44:15.682870,-3.774
2025/07/05/17:44:15.782382,-3.779
2025/07/05/17:44:15.903593,-3.784
2025/07/05/17:44:16.004099,-3.788
2025/07/05/17:44:16.083645,-3.792
2025/07/05/17:44:16.182583,-3.795
2025/07/05/17:44:16.262409,-3.795
2025/07/05/17:44:16.362951,-3.795
2025/07/05/17:44:16.544447,-3.793
2025/07/05/17:44:16.626185,-3.792
2025/07/05/17:44:16.704362,-3.791
2025/07/05/17:44:16.805384,-3.79
2025/07/05/17:44:16.883180,-3.792
2025/07/05/17:44:17.025988,-3.798
2025/07/05/17:44:17.123976,-3.803
2025/07/05/17:44:17.203551,-3.807
2025/07/05/17:44:17.283840,-3.81
2025/07/05/17:44:17.426274,-3.814
2025/07/05/17:44:17.582467,-3.811
2025/07/05/17:44:17.663683,-3.809
2025/07/05/17:44:17.762871,-3.807
2025/07/05/17:44:17.862870,-3.805
2025/07/05/17:44:17.984003,-3.803
2025/07/05/17:44:18.062638,-3.801
2025/07/05/17:44:18.162888,-3.797
2025/07/05/17:44:18.242546,-3.794
2025/07/05/17:44:18.341978,-3.792
2025/07/05/17:44:18.503848,-3.788
2025/07/05/17:44:18.628419,-3.782
2025/07/05/17:44:18.704725,-3.778
2025/07/05/17:44:18.784271,-3.773
2025/07/05/17:44:18.862448,-3.772
2025/07/05/17:44:18.982522,-3.771
2025/07/05/17:44:19.062651,-3.772
2025/07/05/17:44:19.163322,-3.774
2025/07/05/17:44:19.263494,-3.774
2025/07/05/17:44:19.362934,-3.772
2025/07/05/17:44:19.562537,-3.764
2025/07/05/17:44:19.643001,-3.765
2025/07/05/17:44:19.742182,-3.767
2025/07/05/17:44:19.842331,-3.771
2025/07/05/17:44:19.962919,-3.776
2025/07/05/17:44:20.062934,-3.778
2025/07/05/17:44:20.162813,-3.78
2025/07/05/17:44:20.262906,-3.779
2025/07/05/17:44:20.363653,-3.776
2025/07/05/17:44:20.562967,-3.774
2025/07/05/17:44:20.663375,-3.775
2025/07/05/17:44:20.762863,-3.775
2025/07/05/17:44:20.862557,-3.777
2025/07/05/17:44:20.982017,-3.78
2025/07/05/17:44:21.062738,-3.779
2025/07/05/17:44:21.163161,-3.776
2025/07/05/17:44:21.262514,-3.773
2025/07/05/17:44:21.362630,-3.769
2025/07/05/17:44:21.542607,-3.763
2025/07/05/17:44:21.643219,-3.763
2025/07/05/17:44:21.723001,-3.765
2025/07/05/17:44:21.826078,-3.768
2025/07/05/17:44:21.943264,-3.771
2025/07/05/17:44:22.044344,-3.771
2025/07/05/17:44:22.141833,-3.77
2025/07/05/17:44:22.243126,-3.771
2025/07/05/17:44:22.341938,-3.772
2025/07/05/17:44:22.503596,-3.775
2025/07/05/17:44:22.625938,-3.777
2025/07/05/17:44:22.704496,-3.779
2025/07/05/17:44:22.782488,-3.781
2025/07/05/17:44:22.862257,-3.781
2025/07/05/17:44:22.983173,-3.783
2025/07/05/17:44:23.062214,-3.786
2025/07/05/17:44:23.162854,-3.789
2025/07/05/17:44:23.262712,-3.793
2025/07/05/17:44:23.362239,-3.793
2025/07/05/17:44:23.523649,-3.794
2025/07/05/17:44:23.642081,-3.792
2025/07/05/17:44:23.743590,-3.788
2025/07/05/17:44:23.825523,-3.785
2025/07/05/17:44:23.903724,-3.782
2025/07/05/17:44:24.026079,-3.777
2025/07/05/17:44:24.102997,-3.776
2025/07/05/17:44:24.204152,-3.775
2025/07/05/17:44:24.284253,-3.774
2025/07/05/17:44:24.382346,-3.771
2025/07/05/17:44:24.582404,-3.766
2025/07/05/17:44:24.662790,-3.762
2025/07/05/17:44:24.762861,-3.761
2025/07/05/17:44:24.863317,-3.759
2025/07/05/17:44:25.003788,-3.756
2025/07/05/17:44:25.084022,-3.754
2025/07/05/17:44:25.181898,-3.752
2025/07/05/17:44:25.262240,-3.751
2025/07/05/17:44:25.362843,-3.75
2025/07/05/17:44:25.543135,-3.754
2025/07/05/17:44:25.643695,-3.754
2025/07/05/17:44:25.742579,-3.751
2025/07/05/17:44:25.841762,-3.746
2025/07/05/17:44:25.923052,-3.742
2025/07/05/17:44:26.042063,-3.738
2025/07/05/17:44:26.144809,-3.734
2025/07/05/17:44:26.241757,-3.729
2025/07/05/17:44:26.341577,-3.723
2025/07/05/17:44:26.482013,-3.718
2025/07/05/17:44:26.581869,-3.715
2025/07/05/17:44:26.662506,-3.715
2025/07/05/17:44:26.763210,-3.714
2025/07/05/17:44:26.862967,-3.713
2025/07/05/17:44:26.982152,-3.711
2025/07/05/17:44:27.063056,-3.711
2025/07/05/17:44:27.162985,-3.708
2025/07/05/17:44:27.263057,-3.705
2025/07/05/17:44:27.362546,-3.7
2025/07/05/17:44:27.542165,-3.691
2025/07/05/17:44:27.641532,-3.687
2025/07/05/17:44:27.742378,-3.683
2025/07/05/17:44:27.842376,-3.679
2025/07/05/17:44:27.962870,-3.677
2025/07/05/17:44:28.063004,-3.676
2025/07/05/17:44:28.162243,-3.676
2025/07/05/17:44:28.262419,-3.673
2025/07/05/17:44:28.362720,-3.67
2025/07/05/17:44:28.562069,-3.663
2025/07/05/17:44:28.663090,-3.662
2025/07/05/17:44:28.761875,-3.661
2025/07/05/17:44:28.862067,-3.659
2025/07/05/17:44:28.962904,-3.657
2025/07/05/17:44:29.042653,-3.653
2025/07/05/17:44:29.142389,-3.649
2025/07/05/17:44:29.242200,-3.647
2025/07/05/17:44:29.341731,-3.643
2025/07/05/17:44:29.522866,-3.638
2025/07/05/17:44:29.625662,-3.634
2025/07/05/17:44:29.705006,-3.633
2025/07/05/17:44:29.783343,-3.632
2025/07/05/17:44:29.862332,-3.633
2025/07/05/17:44:29.982918,-3.636
2025/07/05/17:44:30.062639,-3.636
2025/07/05/17:44:30.162923,-3.634
2025/07/05/17:44:30.262094,-3.634
2025/07/05/17:44:30.362560,-3.633
2025/07/05/17:44:30.503883,-3.633
2025/07/05/17:44:30.623192,-3.633
2025/07/05/17:44:30.722677,-3.631
2025/07/05/17:44:30.822967,-3.629
2025/07/05/17:44:30.942168,-3.627
2025/07/05/17:44:31.043423,-3.627
2025/07/05/17:44:31.142324,-3.627
2025/07/05/17:44:31.242084,-3.626
2025/07/05/17:44:31.342171,-3.625
2025/07/05/17:44:31.463295,-3.622
2025/07/05/17:44:31.604002,-3.621
2025/07/05/17:44:31.683033,-3.621
2025/07/05/17:44:31.784229,-3.619
2025/07/05/17:44:31.861864,-3.617
2025/07/05/17:44:31.981617,-3.614
2025/07/05/17:44:32.062647,-3.612
2025/07/05/17:44:32.161711,-3.611
2025/07/05/17:44:32.262930,-3.612
2025/07/05/17:44:32.362659,-3.612
2025/07/05/17:44:32.562954,-3.609
2025/07/05/17:44:32.662974,-3.608
2025/07/05/17:44:32.782960,-3.611
2025/07/05/17:44:32.862777,-3.612
2025/07/05/17:44:32.981886,-3.613
2025/07/05/17:44:33.062171,-3.614
2025/07/05/17:44:33.162001,-3.615
2025/07/05/17:44:33.241792,-3.616
2025/07/05/17:44:33.343052,-3.619
2025/07/05/17:44:33.503427,-3.624
2025/07/05/17:44:33.603902,-3.626
2025/07/05/17:44:33.682962,-3.628
2025/07/05/17:44:33.782111,-3.628
2025/07/05/17:44:33.862261,-3.631
2025/07/05/17:44:33.982208,-3.638
2025/07/05/17:44:34.061785,-3.642
2025/07/05/17:44:34.162046,-3.645
2025/07/05/17:44:34.241992,-3.647
2025/07/05/17:44:34.342025,-3.65
2025/07/05/17:44:34.503670,-3.656
2025/07/05/17:44:34.625694,-3.659
2025/07/05/17:44:34.723189,-3.659
2025/07/05/17:44:34.841884,-3.658
2025/07/05/17:44:34.922745,-3.659
2025/07/05/17:44:35.025429,-3.661
2025/07/05/17:44:35.103517,-3.662
2025/07/05/17:44:35.181952,-3.663
2025/07/05/17:44:35.261942,-3.662
2025/07/05/17:44:35.362026,-3.663
2025/07/05/17:44:35.541753,-3.66
2025/07/05/17:44:35.642082,-3.659
2025/07/05/17:44:35.742099,-3.659
2025/07/05/17:44:35.841721,-3.658
2025/07/05/17:44:35.941838,-3.659
2025/07/05/17:44:36.041739,-3.66
2025/07/05/17:44:36.141841,-3.66
2025/07/05/17:44:36.242140,-3.66
2025/07/05/17:44:36.341600,-3.658
2025/07/05/17:44:36.502703,-3.659
2025/07/05/17:44:36.625093,-3.66
2025/07/05/17:44:36.702591,-3.66
2025/07/05/17:44:36.803630,-3.66
2025/07/05/17:44:36.902816,-3.661
2025/07/05/17:44:37.025440,-3.663
2025/07/05/17:44:37.122809,-3.664
2025/07/05/17:44:37.225699,-3.666
2025/07/05/17:44:37.302582,-3.668
2025/07/05/17:44:37.403752,-3.671
2025/07/05/17:44:37.561772,-3.675
2025/07/05/17:44:37.641921,-3.677
2025/07/05/17:44:37.742180,-3.678
2025/07/05/17:44:37.841876,-3.677
2025/07/05/17:44:37.963205,-3.675
2025/07/05/17:44:38.061908,-3.674
2025/07/05/17:44:38.161748,-3.672
2025/07/05/17:44:38.261982,-3.672
2025/07/05/17:44:38.361755,-3.672
2025/07/05/17:44:38.561829,-3.673
2025/07/05/17:44:38.661930,-3.673
2025/07/05/17:44:38.761981,-3.674
2025/07/05/17:44:38.841881,-3.674
2025/07/05/17:44:38.942162,-3.674
2025/07/05/17:44:39.041755,-3.674
2025/07/05/17:44:39.141904,-3.673
2025/07/05/17:44:39.242014,-3.671
2025/07/05/17:44:39.362016,-3.668
2025/07/05/17:44:39.541735,-3.669
2025/07/05/17:44:39.641573,-3.673
2025/07/05/17:44:39.722349,-3.676
2025/07/05/17:44:39.825241,-3.68
2025/07/05/17:44:39.902722,-3.681
2025/07/05/17:44:40.025249,-3.684
2025/07/05/17:44:40.122539,-3.689
2025/07/05/17:44:40.225230,-3.695
2025/07/05/17:44:40.303186,-3.7
2025/07/05/17:44:40.403435,-3.707
2025/07/05/17:44:40.561720,-3.712
2025/07/05/17:44:40.662103,-3.712
2025/07/05/17:44:40.762061,-3.712
2025/07/05/17:44:40.861657,-3.712
2025/07/05/17:44:40.981501,-3.711
2025/07/05/17:44:41.061892,-3.71
2025/07/05/17:44:41.161708,-3.708
2025/07/05/17:44:41.241526,-3.707
2025/07/05/17:44:41.341468,-3.708
2025/07/05/17:44:41.523163,-3.71
2025/07/05/17:44:41.625041,-3.711
2025/07/05/17:44:41.702626,-3.713
2025/07/05/17:44:41.781810,-3.714
2025/07/05/17:44:41.861995,-3.715
2025/07/05/17:44:41.982085,-3.717
2025/07/05/17:44:42.061707,-3.718
2025/07/05/17:44:42.161753,-3.72
2025/07/05/17:44:42.262014,-3.723
2025/07/05/17:44:42.362339,-3.728
2025/07/05/17:44:42.503046,-3.729
2025/07/05/17:44:42.624648,-3.73
2025/07/05/17:44:42.702502,-3.73
2025/07/05/17:44:42.781505,-3.73
2025/07/05/17:44:42.861724,-3.729
2025/07/05/17:44:42.961561,-3.727
2025/07/05/17:44:43.061908,-3.725
2025/07/05/17:44:43.161820,-3.725
2025/07/05/17:44:43.261893,-3.725
2025/07/05/17:44:43.362019,-3.726
2025/07/05/17:44:43.561554,-3.727
2025/07/05/17:44:43.663084,-3.73
2025/07/05/17:44:43.761605,-3.733
2025/07/05/17:44:43.861748,-3.735
2025/07/05/17:44:43.981792,-3.74
2025/07/05/17:44:44.061944,-3.742
2025/07/05/17:44:44.161527,-3.745
2025/07/05/17:44:44.261772,-3.748
2025/07/05/17:44:44.425440,-3.749
2025/07/05/17:44:44.581450,-3.751
2025/07/05/17:44:44.662077,-3.752
2025/07/05/17:44:44.761459,-3.753
2025/07/05/17:44:44.841445,-3.752
2025/07/05/17:44:44.941799,-3.752
2025/07/05/17:44:45.041638,-3.753
2025/07/05/17:44:45.141498,-3.756
2025/07/05/17:44:45.241565,-3.76
2025/07/05/17:44:45.341581,-3.763
2025/07/05/17:44:45.502834,-3.762
2025/07/05/17:44:45.625280,-3.761
2025/07/05/17:44:45.702508,-3.76
2025/07/05/17:44:45.782049,-3.76
2025/07/05/17:44:45.861680,-3.76
2025/07/05/17:44:45.981862,-3.76
2025/07/05/17:44:46.061820,-3.758
2025/07/05/17:44:46.161693,-3.754
2025/07/05/17:44:46.261630,-3.751
2025/07/05/17:44:46.361938,-3.749
2025/07/05/17:44:46.561319,-3.743
2025/07/05/17:44:46.662026,-3.741
2025/07/05/17:44:46.762004,-3.738
2025/07/05/17:44:46.862021,-3.734
2025/07/05/17:44:46.982024,-3.729
2025/07/05/17:44:47.081939,-3.725
2025/07/05/17:44:47.181820,-3.723
2025/07/05/17:44:47.261801,-3.722
2025/07/05/17:44:47.361190,-3.72
2025/07/05/17:44:47.522824,-3.72
2025/07/05/17:44:47.641589,-3.721
2025/07/05/17:44:47.742117,-3.721
2025/07/05/17:44:47.841733,-3.723
2025/07/05/17:44:47.941679,-3.725
2025/07/05/17:44:48.061595,-3.727
2025/07/05/17:44:48.161831,-3.729
2025/07/05/17:44:48.262043,-3.73
2025/07/05/17:44:48.361626,-3.73
2025/07/05/17:44:48.542046,-3.731
2025/07/05/17:44:48.641178,-3.732
2025/07/05/17:44:48.741725,-3.733
2025/07/05/17:44:48.841688,-3.734
2025/07/05/17:44:48.941363,-3.734
2025/07/05/17:44:49.024987,-3.733
2025/07/05/17:44:49.122620,-3.734
2025/07/05/17:44:49.203229,-3.735
2025/07/05/17:44:49.282065,-3.736
2025/07/05/17:44:49.403451,-3.736
2025/07/05/17:44:49.561172,-3.735
2025/07/05/17:44:49.661681,-3.733
2025/07/05/17:44:49.761592,-3.729
2025/07/05/17:44:49.861326,-3.724
2025/07/05/17:44:49.982053,-3.718
2025/07/05/17:44:50.061794,-3.715
2025/07/05/17:44:50.161138,-3.711
2025/07/05/17:44:50.261351,-3.707
2025/07/05/17:44:50.361162,-3.701
2025/07/05/17:44:50.541318,-3.693
2025/07/05/17:44:50.641460,-3.688
2025/07/05/17:44:50.742138,-3.682
2025/07/05/17:44:50.841191,-3.677
2025/07/05/17:44:50.942196,-3.673
2025/07/05/17:44:51.062011,-3.668
2025/07/05/17:44:51.162051,-3.662
2025/07/05/17:44:51.241272,-3.659
2025/07/05/17:44:51.341251,-3.657
2025/07/05/17:44:51.502426,-3.653
2025/07/05/17:44:51.603136,-3.65
2025/07/05/17:44:51.682264,-3.649
2025/07/05/17:44:51.761933,-3.647
2025/07/05/17:44:51.862074,-3.644
2025/07/05/17:44:52.002986,-3.64
2025/07/05/17:44:52.082078,-3.638
2025/07/05/17:44:52.182115,-3.638
2025/07/05/17:44:52.261091,-3.637
2025/07/05/17:44:52.361843,-3.636
2025/07/05/17:44:52.522388,-3.636
2025/07/05/17:44:52.603181,-3.635
2025/07/05/17:44:52.681928,-3.634
2025/07/05/17:44:52.782084,-3.633
2025/07/05/17:44:52.881321,-3.634
2025/07/05/17:44:52.982002,-3.635
2025/07/05/17:44:53.061403,-3.633
2025/07/05/17:44:53.161562,-3.633
2025/07/05/17:44:53.261731,-3.632
2025/07/05/17:44:53.361171,-3.632
2025/07/05/17:44:53.561864,-3.634
2025/07/05/17:44:53.661108,-3.636
2025/07/05/17:44:53.761148,-3.639
2025/07/05/17:44:53.861849,-3.642
2025/07/05/17:44:53.981792,-3.644
2025/07/05/17:44:54.060946,-3.645
2025/07/05/17:44:54.162010,-3.644
2025/07/05/17:44:54.261153,-3.645
2025/07/05/17:44:54.341897,-3.647
2025/07/05/17:44:54.503038,-3.65
2025/07/05/17:44:54.624907,-3.654
2025/07/05/17:44:54.702258,-3.658
2025/07/05/17:44:54.803429,-3.662
2025/07/05/17:44:54.902413,-3.667
2025/07/05/17:44:55.003331,-3.672
2025/07/05/17:44:55.082010,-3.677
2025/07/05/17:44:55.182132,-3.68
2025/07/05/17:44:55.261298,-3.684
2025/07/05/17:44:55.361821,-3.688
2025/07/05/17:44:55.561233,-3.694
2025/07/05/17:44:55.661783,-3.699
2025/07/05/17:44:55.781754,-3.703
2025/07/05/17:44:55.861325,-3.704
2025/07/05/17:44:55.981958,-3.707
2025/07/05/17:44:56.061341,-3.709
2025/07/05/17:44:56.160769,-3.712
2025/07/05/17:44:56.262004,-3.715
2025/07/05/17:44:56.360997,-3.716
2025/07/05/17:44:56.581944,-3.717
2025/07/05/17:44:56.660999,-3.716
2025/07/05/17:44:56.761857,-3.716
2025/07/05/17:44:56.861378,-3.719
2025/07/05/17:44:56.982060,-3.722
2025/07/05/17:44:57.061261,-3.724
2025/07/05/17:44:57.161972,-3.726
2025/07/05/17:44:57.261218,-3.727
2025/07/05/17:44:57.361357,-3.728
2025/07/05/17:44:57.502811,-3.73
2025/07/05/17:44:57.641636,-3.726
2025/07/05/17:44:57.741825,-3.722
2025/07/05/17:44:57.843627,-3.717
2025/07/05/17:44:57.941000,-3.715
2025/07/05/17:44:58.041341,-3.714
2025/07/05/17:44:58.142599,-3.714
2025/07/05/17:44:58.240799,-3.713
2025/07/05/17:44:58.341017,-3.711
2025/07/05/17:44:58.522144,-3.705
2025/07/05/17:44:58.624336,-3.702
2025/07/05/17:44:58.721932,-3.701
2025/07/05/17:44:58.841613,-3.7
2025/07/05/17:44:58.961749,-3.7
2025/07/05/17:44:59.061166,-3.701
2025/07/05/17:44:59.161207,-3.705
2025/07/05/17:44:59.261824,-3.709
2025/07/05/17:44:59.361039,-3.714
2025/07/05/17:44:59.561700,-3.725
2025/07/05/17:44:59.661227,-3.732
2025/07/05/17:44:59.761135,-3.737
2025/07/05/17:44:59.842004,-3.741
2025/07/05/17:44:59.942496,-3.745
2025/07/05/17:45:00.041250,-3.749
2025/07/05/17:45:00.140908,-3.753
2025/07/05/17:45:00.240943,-3.755
2025/07/05/17:45:00.340861,-3.756
2025/07/05/17:45:00.502383,-3.755
2025/07/05/17:45:00.625007,-3.753
2025/07/05/17:45:00.701694,-3.752
2025/07/05/17:45:00.802758,-3.752
2025/07/05/17:45:00.901920,-3.752
2025/07/05/17:45:01.024656,-3.752
2025/07/05/17:45:01.101789,-3.753
2025/07/05/17:45:01.181554,-3.755
2025/07/05/17:45:01.261564,-3.756
2025/07/05/17:45:01.362263,-3.757
2025/07/05/17:45:01.521983,-3.761
2025/07/05/17:45:01.624479,-3.761
2025/07/05/17:45:01.721629,-3.759
2025/07/05/17:45:01.803346,-3.758
2025/07/05/17:45:01.883444,-3.757
2025/07/05/17:45:02.002609,-3.755
2025/07/05/17:45:02.081345,-3.752
2025/07/05/17:45:02.161076,-3.751
2025/07/05/17:45:02.240843,-3.749
2025/07/05/17:45:02.342732,-3.747
2025/07/05/17:45:02.481781,-3.745
2025/07/05/17:45:02.602987,-3.743
2025/07/05/17:45:02.683876,-3.741
2025/07/05/17:45:02.762050,-3.739
2025/07/05/17:45:02.840842,-3.74
2025/07/05/17:45:02.942507,-3.742
2025/07/05/17:45:03.040627,-3.743
2025/07/05/17:45:03.140690,-3.741
2025/07/05/17:45:03.240569,-3.736
2025/07/05/17:45:03.341037,-3.727
2025/07/05/17:45:03.502750,-3.714
2025/07/05/17:45:03.624766,-3.707
2025/07/05/17:45:03.721835,-3.703
2025/07/05/17:45:03.824842,-3.699
2025/07/05/17:45:03.901674,-3.695
2025/07/05/17:45:04.002108,-3.693
2025/07/05/17:45:04.081280,-3.693
2025/07/05/17:45:04.180740,-3.694
2025/07/05/17:45:04.261848,-3.694
2025/07/05/17:45:04.360951,-3.692
2025/07/05/17:45:04.560977,-3.688
