time,.data
2025/07/05/17:45:55.539215,-3.543
2025/07/05/17:45:55.642003,-3.546
2025/07/05/17:45:55.739696,-3.55
2025/07/05/17:45:55.839837,-3.553
2025/07/05/17:45:55.959676,-3.558
2025/07/05/17:45:56.059587,-3.557
2025/07/05/17:45:56.180075,-3.551
2025/07/05/17:45:56.260111,-3.549
2025/07/05/17:45:56.359686,-3.549
2025/07/05/17:45:56.520144,-3.554
2025/07/05/17:45:56.620639,-3.556
2025/07/05/17:45:56.700963,-3.556
2025/07/05/17:45:56.800634,-3.557
2025/07/05/17:45:56.879735,-3.558
2025/07/05/17:45:57.000859,-3.562
2025/07/05/17:45:57.079706,-3.559
2025/07/05/17:45:57.179771,-3.555
2025/07/05/17:45:57.259304,-3.552
2025/07/05/17:45:57.359159,-3.547
2025/07/05/17:45:57.538992,-3.539
2025/07/05/17:45:57.639153,-3.535
2025/07/05/17:45:57.739154,-3.533
2025/07/05/17:45:57.838765,-3.534
2025/07/05/17:45:57.958877,-3.535
2025/07/05/17:45:58.059763,-3.533
2025/07/05/17:45:58.159139,-3.53
2025/07/05/17:45:58.258658,-3.528
2025/07/05/17:45:58.338980,-3.525
2025/07/05/17:45:58.458779,-3.52
2025/07/05/17:45:58.579714,-3.516
2025/07/05/17:45:58.658707,-3.518
2025/07/05/17:45:58.758644,-3.521
2025/07/05/17:45:58.858634,-3.523
2025/07/05/17:45:58.958780,-3.523
2025/07/05/17:45:59.058932,-3.52
2025/07/05/17:45:59.158984,-3.516
2025/07/05/17:45:59.258932,-3.513
2025/07/05/17:45:59.358771,-3.514
2025/07/05/17:45:59.558623,-3.514
2025/07/05/17:45:59.658628,-3.511
2025/07/05/17:45:59.758563,-3.507
2025/07/05/17:45:59.838956,-3.507
2025/07/05/17:45:59.939266,-3.51
2025/07/05/17:46:00.038710,-3.513
2025/07/05/17:46:00.138939,-3.515
2025/07/05/17:46:00.239024,-3.518
2025/07/05/17:46:00.338882,-3.522
2025/07/05/17:46:00.442245,-3.526
2025/07/05/17:46:00.600836,-3.53
2025/07/05/17:46:00.679303,-3.534
2025/07/05/17:46:00.779213,-3.537
2025/07/05/17:46:00.858839,-3.544
2025/07/05/17:46:00.958435,-3.55
2025/07/05/17:46:01.058511,-3.558
2025/07/05/17:46:01.158718,-3.562
2025/07/05/17:46:01.258823,-3.564
2025/07/05/17:46:01.358924,-3.567
2025/07/05/17:46:01.558807,-3.576
2025/07/05/17:46:01.658996,-3.579
2025/07/05/17:46:01.758503,-3.581
2025/07/05/17:46:01.858758,-3.585
2025/07/05/17:46:01.979208,-3.588
2025/07/05/17:46:02.058439,-3.592
2025/07/05/17:46:02.158595,-3.595
2025/07/05/17:46:02.258741,-3.596
2025/07/05/17:46:02.338825,-3.597
2025/07/05/17:46:02.478905,-3.6
2025/07/05/17:46:02.600463,-3.605
2025/07/05/17:46:02.679859,-3.608
2025/07/05/17:46:02.780808,-3.61
2025/07/05/17:46:02.879064,-3.612
2025/07/05/17:46:03.000816,-3.613
2025/07/05/17:46:03.079716,-3.611
2025/07/05/17:46:03.179131,-3.611
2025/07/05/17:46:03.261171,-3.607
2025/07/05/17:46:03.358411,-3.603
2025/07/05/17:46:03.539919,-3.596
2025/07/05/17:46:03.638416,-3.59
2025/07/05/17:46:03.738790,-3.584
2025/07/05/17:46:03.838645,-3.58
2025/07/05/17:46:03.939005,-3.574
2025/07/05/17:46:04.038585,-3.571
2025/07/05/17:46:04.139741,-3.568
2025/07/05/17:46:04.238506,-3.564
2025/07/05/17:46:04.338632,-3.558
2025/07/05/17:46:04.459168,-3.549
2025/07/05/17:46:04.578982,-3.539
2025/07/05/17:46:04.659503,-3.531
2025/07/05/17:46:04.758906,-3.523
2025/07/05/17:46:04.858621,-3.516
2025/07/05/17:46:04.979252,-3.509
2025/07/05/17:46:05.061070,-3.505
2025/07/05/17:46:05.158657,-3.5
2025/07/05/17:46:05.258642,-3.494
2025/07/05/17:46:05.358160,-3.486
2025/07/05/17:46:05.558611,-3.468
2025/07/05/17:46:05.638401,-3.463
2025/07/05/17:46:05.739201,-3.455
2025/07/05/17:46:05.838718,-3.447
2025/07/05/17:46:05.938513,-3.438
2025/07/05/17:46:06.038377,-3.432
2025/07/05/17:46:06.138504,-3.426
2025/07/05/17:46:06.238503,-3.422
2025/07/05/17:46:06.338751,-3.42
2025/07/05/17:46:06.500348,-3.421
2025/07/05/17:46:06.619676,-3.421
2025/07/05/17:46:06.718925,-3.423
2025/07/05/17:46:06.822194,-3.425
2025/07/05/17:46:06.899208,-3.427
2025/07/05/17:46:07.022247,-3.429
2025/07/05/17:46:07.119541,-3.429
2025/07/05/17:46:07.201151,-3.428
2025/07/05/17:46:07.279686,-3.429
2025/07/05/17:46:07.400196,-3.432
2025/07/05/17:46:07.578349,-3.433
2025/07/05/17:46:07.658494,-3.437
2025/07/05/17:46:07.758498,-3.441
2025/07/05/17:46:07.858540,-3.444
2025/07/05/17:46:07.979044,-3.447
2025/07/05/17:46:08.058640,-3.449
2025/07/05/17:46:08.158611,-3.453
2025/07/05/17:46:08.258808,-3.457
2025/07/05/17:46:08.422013,-3.464
2025/07/05/17:46:08.578872,-3.476
2025/07/05/17:46:08.658987,-3.481
2025/07/05/17:46:08.758214,-3.488
2025/07/05/17:46:08.858916,-3.49
2025/07/05/17:46:08.978308,-3.491
2025/07/05/17:46:09.060745,-3.492
2025/07/05/17:46:09.158648,-3.494
2025/07/05/17:46:09.238733,-3.497
2025/07/05/17:46:09.338272,-3.499
2025/07/05/17:46:09.499687,-3.502
2025/07/05/17:46:09.621695,-3.505
2025/07/05/17:46:09.719899,-3.508
2025/07/05/17:46:09.821661,-3.512
2025/07/05/17:46:09.899093,-3.518
2025/07/05/17:46:10.000301,-3.522
2025/07/05/17:46:10.078187,-3.526
2025/07/05/17:46:10.178679,-3.528
2025/07/05/17:46:10.258892,-3.532
2025/07/05/17:46:10.358629,-3.536
2025/07/05/17:46:10.558163,-3.545
2025/07/05/17:46:10.658920,-3.549
2025/07/05/17:46:10.758250,-3.552
2025/07/05/17:46:10.838794,-3.556
2025/07/05/17:46:10.958958,-3.564
2025/07/05/17:46:11.038543,-3.57
2025/07/05/17:46:11.138615,-3.577
2025/07/05/17:46:11.238204,-3.582
2025/07/05/17:46:11.339373,-3.588
2025/07/05/17:46:11.478849,-3.598
2025/07/05/17:46:11.600386,-3.606
2025/07/05/17:46:11.679386,-3.608
2025/07/05/17:46:11.758225,-3.612
2025/07/05/17:46:11.841208,-3.616
2025/07/05/17:46:11.938842,-3.621
2025/07/05/17:46:12.041387,-3.625
2025/07/05/17:46:12.138288,-3.625
2025/07/05/17:46:12.238974,-3.625
2025/07/05/17:46:12.338234,-3.625
2025/07/05/17:46:12.499748,-3.624
2025/07/05/17:46:12.619533,-3.625
2025/07/05/17:46:12.700069,-3.625
2025/07/05/17:46:12.778614,-3.624
2025/07/05/17:46:12.858629,-3.623
2025/07/05/17:46:12.958148,-3.621
2025/07/05/17:46:13.060930,-3.619
2025/07/05/17:46:13.157823,-3.617
2025/07/05/17:46:13.238833,-3.615
2025/07/05/17:46:13.318952,-3.613
2025/07/05/17:46:13.458926,-3.609
2025/07/05/17:46:13.599758,-3.606
2025/07/05/17:46:13.678414,-3.606
2025/07/05/17:46:13.778455,-3.608
2025/07/05/17:46:13.858368,-3.609
2025/07/05/17:46:13.978708,-3.61
2025/07/05/17:46:14.058048,-3.61
2025/07/05/17:46:14.157987,-3.609
2025/07/05/17:46:14.258598,-3.607
2025/07/05/17:46:14.357884,-3.605
2025/07/05/17:46:14.558792,-3.602
2025/07/05/17:46:14.658880,-3.601
2025/07/05/17:46:14.758337,-3.601
2025/07/05/17:46:14.858487,-3.602
2025/07/05/17:46:14.978928,-3.605
2025/07/05/17:46:15.057931,-3.607
2025/07/05/17:46:15.158149,-3.61
2025/07/05/17:46:15.238591,-3.61
2025/07/05/17:46:15.340148,-3.613
2025/07/05/17:46:15.499793,-3.615
2025/07/05/17:46:15.599865,-3.617
2025/07/05/17:46:15.678978,-3.617
2025/07/05/17:46:15.758910,-3.618
2025/07/05/17:46:15.859528,-3.62
2025/07/05/17:46:15.958983,-3.622
2025/07/05/17:46:16.058782,-3.625
2025/07/05/17:46:16.158226,-3.629
2025/07/05/17:46:16.258049,-3.633
2025/07/05/17:46:16.358619,-3.636
2025/07/05/17:46:16.558175,-3.648
2025/07/05/17:46:16.658184,-3.654
2025/07/05/17:46:16.738178,-3.66
2025/07/05/17:46:16.838694,-3.666
2025/07/05/17:46:16.958920,-3.671
2025/07/05/17:46:17.058304,-3.676
2025/07/05/17:46:17.157784,-3.679
2025/07/05/17:46:17.259368,-3.684
2025/07/05/17:46:17.357889,-3.689
2025/07/05/17:46:17.558908,-3.692
2025/07/05/17:46:17.658912,-3.693
2025/07/05/17:46:17.758032,-3.695
2025/07/05/17:46:17.859276,-3.696
2025/07/05/17:46:17.979127,-3.696
2025/07/05/17:46:18.057967,-3.695
2025/07/05/17:46:18.158802,-3.693
2025/07/05/17:46:18.258110,-3.694
2025/07/05/17:46:18.358087,-3.698
2025/07/05/17:46:18.499690,-3.704
2025/07/05/17:46:18.621804,-3.708
2025/07/05/17:46:18.698872,-3.71
2025/07/05/17:46:18.779018,-3.712
2025/07/05/17:46:18.857663,-3.713
2025/07/05/17:46:18.960018,-3.715
2025/07/05/17:46:19.058568,-3.719
2025/07/05/17:46:19.157951,-3.723
2025/07/05/17:46:19.258728,-3.729
2025/07/05/17:46:19.358565,-3.736
2025/07/05/17:46:19.558137,-3.758
2025/07/05/17:46:19.658620,-3.766
2025/07/05/17:46:19.757945,-3.772
2025/07/05/17:46:19.857872,-3.776
2025/07/05/17:46:19.979042,-3.78
2025/07/05/17:46:20.058795,-3.782
2025/07/05/17:46:20.158074,-3.784
2025/07/05/17:46:20.258058,-3.787
2025/07/05/17:46:20.358559,-3.787
2025/07/05/17:46:20.558978,-3.786
2025/07/05/17:46:20.637567,-3.786
2025/07/05/17:46:20.737885,-3.784
2025/07/05/17:46:20.821558,-3.781
2025/07/05/17:46:20.920845,-3.776
2025/07/05/17:46:21.038108,-3.77
2025/07/05/17:46:21.138100,-3.763
2025/07/05/17:46:21.237997,-3.758
2025/07/05/17:46:21.338292,-3.753
2025/07/05/17:46:21.499524,-3.744
2025/07/05/17:46:21.599616,-3.741
2025/07/05/17:46:21.678895,-3.737
2025/07/05/17:46:21.758646,-3.733
2025/07/05/17:46:21.838028,-3.728
2025/07/05/17:46:21.939273,-3.724
2025/07/05/17:46:22.037966,-3.722
2025/07/05/17:46:22.139410,-3.718
2025/07/05/17:46:22.238168,-3.714
2025/07/05/17:46:22.338227,-3.71
2025/07/05/17:46:22.458792,-3.701
2025/07/05/17:46:22.600022,-3.691
2025/07/05/17:46:22.678208,-3.686
2025/07/05/17:46:22.779554,-3.684
2025/07/05/17:46:22.857848,-3.681
2025/07/05/17:46:22.978190,-3.678
2025/07/05/17:46:23.057843,-3.675
2025/07/05/17:46:23.159451,-3.671
2025/07/05/17:46:23.258566,-3.668
2025/07/05/17:46:23.357713,-3.664
2025/07/05/17:46:23.519822,-3.657
2025/07/05/17:46:23.637968,-3.651
2025/07/05/17:46:23.739558,-3.646
2025/07/05/17:46:23.839933,-3.641
2025/07/05/17:46:23.938749,-3.638
2025/07/05/17:46:24.037462,-3.635
2025/07/05/17:46:24.137999,-3.634
2025/07/05/17:46:24.238113,-3.634
2025/07/05/17:46:24.339076,-3.636
2025/07/05/17:46:24.499354,-3.64
2025/07/05/17:46:24.621844,-3.643
2025/07/05/17:46:24.698610,-3.644
2025/07/05/17:46:24.777804,-3.643
2025/07/05/17:46:24.857927,-3.646
2025/07/05/17:46:24.999568,-3.652
2025/07/05/17:46:25.077575,-3.657
2025/07/05/17:46:25.178676,-3.66
2025/07/05/17:46:25.257895,-3.662
2025/07/05/17:46:25.357956,-3.665
2025/07/05/17:46:25.557604,-3.675
2025/07/05/17:46:25.658785,-3.678
2025/07/05/17:46:25.757829,-3.68
2025/07/05/17:46:25.837893,-3.681
2025/07/05/17:46:25.957792,-3.682
2025/07/05/17:46:26.059616,-3.685
2025/07/05/17:46:26.157026,-3.687
2025/07/05/17:46:26.257493,-3.688
2025/07/05/17:46:26.421726,-3.688
2025/07/05/17:46:26.577741,-3.688
2025/07/05/17:46:26.657732,-3.69
2025/07/05/17:46:26.757866,-3.692
2025/07/05/17:46:26.857661,-3.693
2025/07/05/17:46:26.979043,-3.696
2025/07/05/17:46:27.079035,-3.701
2025/07/05/17:46:27.178664,-3.703
2025/07/05/17:46:27.257860,-3.708
2025/07/05/17:46:27.357663,-3.714
2025/07/05/17:46:27.538282,-3.729
2025/07/05/17:46:27.637820,-3.736
2025/07/05/17:46:27.737900,-3.741
2025/07/05/17:46:27.837921,-3.744
2025/07/05/17:46:27.957840,-3.747
2025/07/05/17:46:28.057592,-3.747
2025/07/05/17:46:28.157811,-3.748
2025/07/05/17:46:28.257792,-3.752
2025/07/05/17:46:28.357797,-3.759
2025/07/05/17:46:28.518810,-3.768
2025/07/05/17:46:28.621804,-3.773
2025/07/05/17:46:28.698591,-3.778
2025/07/05/17:46:28.778143,-3.782
2025/07/05/17:46:28.857380,-3.785
2025/07/05/17:46:28.978113,-3.791
2025/07/05/17:46:29.057772,-3.794
2025/07/05/17:46:29.157431,-3.797
2025/07/05/17:46:29.258636,-3.801
2025/07/05/17:46:29.357786,-3.801
2025/07/05/17:46:29.518912,-3.802
2025/07/05/17:46:29.637674,-3.801
2025/07/05/17:46:29.737710,-3.8
2025/07/05/17:46:29.837879,-3.801
2025/07/05/17:46:29.938690,-3.802
2025/07/05/17:46:30.037719,-3.803
2025/07/05/17:46:30.137792,-3.806
2025/07/05/17:46:30.237965,-3.808
2025/07/05/17:46:30.337929,-3.809
2025/07/05/17:46:30.499893,-3.807
2025/07/05/17:46:30.640999,-3.803
2025/07/05/17:46:30.737849,-3.8
2025/07/05/17:46:30.837445,-3.798
2025/07/05/17:46:30.957874,-3.795
2025/07/05/17:46:31.057718,-3.792
2025/07/05/17:46:31.158005,-3.787
2025/07/05/17:46:31.257662,-3.783
2025/07/05/17:46:31.357630,-3.781
2025/07/05/17:46:31.499910,-3.777
2025/07/05/17:46:31.599206,-3.775
2025/07/05/17:46:31.678487,-3.774
2025/07/05/17:46:31.778029,-3.772
2025/07/05/17:46:31.857962,-3.768
2025/07/05/17:46:31.978090,-3.76
2025/07/05/17:46:32.057664,-3.755
2025/07/05/17:46:32.157485,-3.748
2025/07/05/17:46:32.257839,-3.744
2025/07/05/17:46:32.357848,-3.742
2025/07/05/17:46:32.518931,-3.736
2025/07/05/17:46:32.621555,-3.73
2025/07/05/17:46:32.718088,-3.722
2025/07/05/17:46:32.821761,-3.716
2025/07/05/17:46:32.898754,-3.714
2025/07/05/17:46:33.000026,-3.712
2025/07/05/17:46:33.078101,-3.709
2025/07/05/17:46:33.177985,-3.705
2025/07/05/17:46:33.257556,-3.701
2025/07/05/17:46:33.357511,-3.695
2025/07/05/17:46:33.537883,-3.689
2025/07/05/17:46:33.637476,-3.683
2025/07/05/17:46:33.737407,-3.674
2025/07/05/17:46:33.837955,-3.668
2025/07/05/17:46:33.937698,-3.665
2025/07/05/17:46:34.037561,-3.661
2025/07/05/17:46:34.138371,-3.658
2025/07/05/17:46:34.237776,-3.656
2025/07/05/17:46:34.337627,-3.653
2025/07/05/17:46:34.457846,-3.649
2025/07/05/17:46:34.620939,-3.645
2025/07/05/17:46:34.718692,-3.644
2025/07/05/17:46:34.798984,-3.643
2025/07/05/17:46:34.878099,-3.641
2025/07/05/17:46:34.999442,-3.64
2025/07/05/17:46:35.077981,-3.636
2025/07/05/17:46:35.177633,-3.634
2025/07/05/17:46:35.257664,-3.634
2025/07/05/17:46:35.357842,-3.633
2025/07/05/17:46:35.557890,-3.632
2025/07/05/17:46:35.657800,-3.634
2025/07/05/17:46:35.757725,-3.636
2025/07/05/17:46:35.857741,-3.639
2025/07/05/17:46:35.978336,-3.642
2025/07/05/17:46:36.057368,-3.647
2025/07/05/17:46:36.157604,-3.653
2025/07/05/17:46:36.237558,-3.658
2025/07/05/17:46:36.337548,-3.661
2025/07/05/17:46:36.498956,-3.666
2025/07/05/17:46:36.620882,-3.67
2025/07/05/17:46:36.698253,-3.673
2025/07/05/17:46:36.799265,-3.675
2025/07/05/17:46:36.898650,-3.677
2025/07/05/17:46:36.999117,-3.679
2025/07/05/17:46:37.078058,-3.681
2025/07/05/17:46:37.177581,-3.681
2025/07/05/17:46:37.257694,-3.681
2025/07/05/17:46:37.357734,-3.681
2025/07/05/17:46:37.557563,-3.683
2025/07/05/17:46:37.657743,-3.683
2025/07/05/17:46:37.757170,-3.683
2025/07/05/17:46:37.837649,-3.683
2025/07/05/17:46:37.957700,-3.684
2025/07/05/17:46:38.057690,-3.684
2025/07/05/17:46:38.157315,-3.685
2025/07/05/17:46:38.257713,-3.685
2025/07/05/17:46:38.357735,-3.684
2025/07/05/17:46:38.557878,-3.682
2025/07/05/17:46:38.637524,-3.681
2025/07/05/17:46:38.737318,-3.681
2025/07/05/17:46:38.837383,-3.681
2025/07/05/17:46:38.937706,-3.683
2025/07/05/17:46:39.037545,-3.684
2025/07/05/17:46:39.157798,-3.684
2025/07/05/17:46:39.257885,-3.684
2025/07/05/17:46:39.378011,-3.682
2025/07/05/17:46:39.578068,-3.679
2025/07/05/17:46:39.657259,-3.677
2025/07/05/17:46:39.757621,-3.675
2025/07/05/17:46:39.838011,-3.672
2025/07/05/17:46:39.957817,-3.665
2025/07/05/17:46:40.057681,-3.66
2025/07/05/17:46:40.157393,-3.655
2025/07/05/17:46:40.257374,-3.649
2025/07/05/17:46:40.357777,-3.642
2025/07/05/17:46:40.557970,-3.629
2025/07/05/17:46:40.657721,-3.623
2025/07/05/17:46:40.757242,-3.617
2025/07/05/17:46:40.857278,-3.611
2025/07/05/17:46:40.977634,-3.605
2025/07/05/17:46:41.057389,-3.6
2025/07/05/17:46:41.157805,-3.596
2025/07/05/17:46:41.257664,-3.593
2025/07/05/17:46:41.357674,-3.592
2025/07/05/17:46:41.518244,-3.591
2025/07/05/17:46:41.620933,-3.591
2025/07/05/17:46:41.698019,-3.591
2025/07/05/17:46:41.798611,-3.589
2025/07/05/17:46:41.877704,-3.587
2025/07/05/17:46:41.999755,-3.585
2025/07/05/17:46:42.078125,-3.583
2025/07/05/17:46:42.177505,-3.581
2025/07/05/17:46:42.261449,-3.582
2025/07/05/17:46:42.357929,-3.582
2025/07/05/17:46:42.537676,-3.587
2025/07/05/17:46:42.637795,-3.591
2025/07/05/17:46:42.737999,-3.595
2025/07/05/17:46:42.837415,-3.598
2025/07/05/17:46:42.957967,-3.599
2025/07/05/17:46:43.057465,-3.601
2025/07/05/17:46:43.157653,-3.601
2025/07/05/17:46:43.237075,-3.601
2025/07/05/17:46:43.318008,-3.602
2025/07/05/17:46:43.457507,-3.603
2025/07/05/17:46:43.599299,-3.603
2025/07/05/17:46:43.678223,-3.603
2025/07/05/17:46:43.777154,-3.603
2025/07/05/17:46:43.857808,-3.604
2025/07/05/17:46:43.977925,-3.603
2025/07/05/17:46:44.057400,-3.603
2025/07/05/17:46:44.157124,-3.605
2025/07/05/17:46:44.257850,-3.607
2025/07/05/17:46:44.357108,-3.611
2025/07/05/17:46:44.557570,-3.617
2025/07/05/17:46:44.657451,-3.62
2025/07/05/17:46:44.757294,-3.626
2025/07/05/17:46:44.857952,-3.631
2025/07/05/17:46:44.977861,-3.636
2025/07/05/17:46:45.056957,-3.639
2025/07/05/17:46:45.157716,-3.642
2025/07/05/17:46:45.237349,-3.643
2025/07/05/17:46:45.337169,-3.644
2025/07/05/17:46:45.498353,-3.644
2025/07/05/17:46:45.621003,-3.645
2025/07/05/17:46:45.697655,-3.644
2025/07/05/17:46:45.799265,-3.644
2025/07/05/17:46:45.898240,-3.639
2025/07/05/17:46:45.998353,-3.636
2025/07/05/17:46:46.080594,-3.633
2025/07/05/17:46:46.198311,-3.631
2025/07/05/17:46:46.298422,-3.628
2025/07/05/17:46:46.399338,-3.626
2025/07/05/17:46:46.557049,-3.623
2025/07/05/17:46:46.657692,-3.622
2025/07/05/17:46:46.757336,-3.622
2025/07/05/17:46:46.857049,-3.624
