time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.channels
2025/07/05/17:48:46.653063,9857,1751712526,661347008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.753104,9858,1751712526,761159008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.853132,9859,1751712526,861128008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:46.994023,9860,1751712527,1673008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.073541,9861,1751712527,81645008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.155101,9862,1751712527,161277008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.253007,9863,1751712527,261116008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.353096,9864,1751712527,361121008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.593566,9865,1751712527,601649008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.653679,9866,1751712527,661450008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.753284,9867,1751712527,761199008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.853244,9868,1751712527,861142008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:47.974083,9869,1751712527,981769008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.073082,9870,1751712528,81349008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.174421,9871,1751712528,180911008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.252989,9872,1751712528,261040008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.352856,9873,1751712528,361022008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.494176,9874,1751712528,502260008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.633026,9875,1751712528,641356008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.733073,9876,1751712528,741028008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.836187,9877,1751712528,843748008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:48.953160,9878,1751712528,960621008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.035817,9879,1751712529,43926008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.113493,9880,1751712529,121757008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.216630,9881,1751712529,224590008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.295356,9882,1751712529,302420008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.394858,9883,1751712529,402719008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.552943,9884,1751712529,561107008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.653038,9885,1751712529,661338008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.753270,9886,1751712529,761325008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.853104,9887,1751712529,861482008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:49.974299,9888,1751712529,981691008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.054651,9889,1751712530,60749008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.152740,9890,1751712530,161013008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.235453,9891,1751712530,243713008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.332675,9892,1751712530,341473008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.473645,9893,1751712530,481729008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.635156,9894,1751712530,643509008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.695097,9895,1751712530,702209008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.794045,9896,1751712530,802466008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.893229,9897,1751712530,901563008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:50.993739,9898,1751712531,2198008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.094123,9899,1751712531,101676008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.173596,9900,1751712531,181655008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.254838,9901,1751712531,261170008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.352849,9902,1751712531,361236008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.532561,9903,1751712531,541258008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.635454,9904,1751712531,644194008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.715422,9905,1751712531,721931008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.816449,9906,1751712531,824558008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:51.894650,9907,1751712531,902385008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.016617,9908,1751712532,24573008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.113548,9909,1751712532,121956008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.196201,9910,1751712532,202471008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.293430,9911,1751712532,301583008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.393973,9912,1751712532,402432008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.552726,9913,1751712532,561221008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.653908,9914,1751712532,661330008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.753202,9915,1751712532,761414008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.852804,9916,1751712532,861037008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:52.994148,9917,1751712533,1983008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.073432,9918,1751712533,81546008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.173118,9919,1751712533,181497008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.254868,9920,1751712533,261378008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.352530,9921,1751712533,361030008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.574764,9922,1751712533,580893008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.653184,9923,1751712533,661555008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.752927,9924,1751712533,761277008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.874410,9925,1751712533,880941008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:53.994439,9926,1751712534,2319008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.053310,9927,1751712534,61041008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.174459,9928,1751712534,180756008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.252848,9929,1751712534,261137008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.352849,9930,1751712534,361083008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.532563,9931,1751712534,541155008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.632382,9932,1751712534,641121008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.733268,9933,1751712534,741326008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.835659,9934,1751712534,843986008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:54.932896,9935,1751712534,941025008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.013975,9936,1751712535,22491008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.093356,9937,1751712535,102238008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.194609,9938,1751712535,202638008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.272983,9939,1751712535,281500008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.394649,9940,1751712535,402663008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.552628,9941,1751712535,561021008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.674654,9942,1751712535,681161008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.753367,9943,1751712535,760936008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.832304,9944,1751712535,841137008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:55.974362,9945,1751712535,981012008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.052655,9946,1751712536,61159008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.152704,9947,1751712536,161255008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.232538,9948,1751712536,241180008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.331959,9949,1751712536,341309008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.473017,9950,1751712536,481330008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.572851,9951,1751712536,581185008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.673519,9952,1751712536,682180008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.773416,9953,1751712536,781651008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.873374,9954,1751712536,880769008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:56.932221,9955,1751712536,941121008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.055015,9956,1751712537,60571008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.132684,9957,1751712537,141137008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.235543,9958,1751712537,243991008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.333167,9959,1751712537,341239008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.493777,9960,1751712537,502234008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.633134,9961,1751712537,641563008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.732656,9962,1751712537,741060008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.835824,9963,1751712537,843966008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:57.932974,9964,1751712537,941199008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.035421,9965,1751712538,43972008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.131637,9966,1751712538,140994008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.235515,9967,1751712538,244195008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.332525,9968,1751712538,341386008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.532204,9969,1751712538,540744008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.614001,9970,1751712538,622549008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.692931,9971,1751712538,702193008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.792935,9972,1751712538,801661008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.873198,9973,1751712538,881521008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:58.993079,9974,1751712539,2184008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.072546,9975,1751712539,81551008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.172049,9976,1751712539,181363008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.251723,9977,1751712539,261157008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.355033,9978,1751712539,361293008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.573855,9979,1751712539,581020008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.652239,9980,1751712539,661265008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.752331,9981,1751712539,761035008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.872609,9982,1751712539,881292008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:48:59.993301,9983,1751712540,2241008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.072621,9984,1751712540,81576008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.193210,9985,1751712540,201750008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.293355,9986,1751712540,302037008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.373177,9987,1751712540,381402008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.552614,9988,1751712540,561032008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.651930,9989,1751712540,661365008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.772225,9990,1751712540,781053008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.855755,9991,1751712540,861450008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:00.972592,9992,1751712540,981598008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.054092,9993,1751712541,61024008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.152645,9994,1751712541,161330008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.251868,9995,1751712541,261044008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.393024,9996,1751712541,402004008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.552958,9997,1751712541,561231008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.652194,9998,1751712541,661356008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.733008,9999,1751712541,741447008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.835726,10000,1751712541,844262008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:01.973897,10001,1751712541,980960008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.051845,10002,1751712542,61208008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.151961,10003,1751712542,161133008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.252208,10004,1751712542,261049008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.331765,10005,1751712542,341220008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.513230,10006,1751712542,521598008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.593492,10007,1751712542,602024008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.672111,10008,1751712542,681645008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.754608,10009,1751712542,761199008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.851874,10010,1751712542,861031008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:02.992888,10011,1751712543,1564008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.053652,10012,1751712543,61195008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.174965,10013,1751712543,181143008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.251985,10014,1751712543,261103008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.351874,10015,1751712543,361135008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.493727,10016,1751712543,502497008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.635366,10017,1751712543,644166008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
2025/07/05/17:49:03.712738,10018,1751712543,721913008,,"(1500, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
