time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
2025/07/05/17:49:30.951026,10277,1751712570,960147008,base_link,101074.73754882812,0.0
2025/07/05/17:49:31.051671,10278,1751712571,60147008,base_link,101075.67138671875,0.0
2025/07/05/17:49:31.150925,10279,1751712571,160147008,base_link,101077.55737304688,0.0
2025/07/05/17:49:31.250969,10280,1751712571,260147008,base_link,101076.62353515625,0.0
2025/07/05/17:49:31.350849,10281,1751712571,360147008,base_link,101074.17602539062,0.0
2025/07/05/17:49:31.511968,10282,1751712571,521147008,base_link,101074.98168945312,0.0
2025/07/05/17:49:31.612035,10283,1751712571,621147008,base_link,101074.93286132812,0.0
2025/07/05/17:49:31.692974,10284,1751712571,702147008,base_link,101076.48315429688,0.0
2025/07/05/17:49:31.792993,10285,1751712571,802147008,base_link,101075.14038085938,0.0
2025/07/05/17:49:31.871583,10286,1751712571,880147008,base_link,101075.14038085938,0.0
2025/07/05/17:49:31.992253,10287,1751712572,2147008,base_link,101074.08447265625,0.0
2025/07/05/17:49:32.071601,10288,1751712572,80147008,base_link,101074.08447265625,0.0
2025/07/05/17:49:32.171874,10289,1751712572,180147008,base_link,101076.01928710938,0.0
2025/07/05/17:49:32.272355,10290,1751712572,281147008,base_link,101075.39672851562,0.0
2025/07/05/17:49:32.412918,10291,1751712572,422147008,base_link,101074.72534179688,0.0
2025/07/05/17:49:32.531211,10292,1751712572,541147008,base_link,101075.06713867188,0.0
2025/07/05/17:49:32.652855,10293,1751712572,660147008,base_link,101074.12109375,0.0
2025/07/05/17:49:32.751282,10294,1751712572,760147008,base_link,101076.65405273438,0.0
2025/07/05/17:49:32.834661,10295,1751712572,844147008,base_link,101075.42114257812,0.0
2025/07/05/17:49:32.953106,10296,1751712572,960147008,base_link,101076.57470703125,0.0
2025/07/05/17:49:33.053162,10297,1751712573,60147008,base_link,101076.85546875,0.0
2025/07/05/17:49:33.151660,10298,1751712573,160147008,base_link,101076.78833007812,0.0
2025/07/05/17:49:33.251596,10299,1751712573,260147008,base_link,101073.80981445312,0.0
2025/07/05/17:49:33.351241,10300,1751712573,360147008,base_link,101073.83422851562,0.0
2025/07/05/17:49:33.512920,10301,1751712573,522147008,base_link,101075.75073242188,0.0
2025/07/05/17:49:33.593255,10302,1751712573,602147008,base_link,101074.63989257812,0.0
2025/07/05/17:49:33.692128,10303,1751712573,701147008,base_link,101076.00708007812,0.0
2025/07/05/17:49:33.791903,10304,1751712573,801147008,base_link,101077.49633789062,0.0
2025/07/05/17:49:33.892082,10305,1751712573,901147008,base_link,101075.57373046875,0.0
2025/07/05/17:49:33.971450,10306,1751712573,980147008,base_link,101075.57373046875,0.0
2025/07/05/17:49:34.071804,10307,1751712574,81147008,base_link,101075.390625,0.0
2025/07/05/17:49:34.192806,10308,1751712574,201147008,base_link,101074.81079101562,0.0
2025/07/05/17:49:34.270909,10309,1751712574,280147008,base_link,101074.81079101562,0.0
2025/07/05/17:49:34.392245,10310,1751712574,402147008,base_link,101076.94091796875,0.0
2025/07/05/17:49:34.571691,10311,1751712574,581147008,base_link,101074.9755859375,0.0
2025/07/05/17:49:34.671704,10312,1751712574,680147008,base_link,101073.74267578125,0.0
2025/07/05/17:49:34.772139,10313,1751712574,780147008,base_link,101076.84326171875,0.0
2025/07/05/17:49:34.872076,10314,1751712574,880147008,base_link,101075.99487304688,0.0
2025/07/05/17:49:34.992021,10315,1751712575,1147008,base_link,101073.27880859375,0.0
2025/07/05/17:49:35.071607,10316,1751712575,81147008,base_link,101073.27880859375,0.0
2025/07/05/17:49:35.171557,10317,1751712575,180147008,base_link,101074.08447265625,0.0
2025/07/05/17:49:35.271531,10318,1751712575,281147008,base_link,101075.36010742188,0.0
2025/07/05/17:49:35.351246,10319,1751712575,360147008,base_link,101076.72729492188,0.0
2025/07/05/17:49:35.511715,10320,1751712575,521147008,base_link,101073.40698242188,0.0
2025/07/05/17:49:35.612070,10321,1751712575,621147008,base_link,101077.23999023438,0.0
2025/07/05/17:49:35.692258,10322,1751712575,701147008,base_link,101076.53198242188,0.0
2025/07/05/17:49:35.770838,10323,1751712575,780147008,base_link,101076.53198242188,0.0
2025/07/05/17:49:35.871880,10324,1751712575,880147008,base_link,101074.69482421875,0.0
2025/07/05/17:49:35.991633,10325,1751712576,1147008,base_link,101077.55126953125,0.0
2025/07/05/17:49:36.071481,10326,1751712576,80147008,base_link,101077.55126953125,0.0
2025/07/05/17:49:36.151779,10327,1751712576,160147008,base_link,101078.16162109375,0.0
2025/07/05/17:49:36.251988,10328,1751712576,260147008,base_link,101074.44458007812,0.0
2025/07/05/17:49:36.351200,10329,1751712576,360147008,base_link,101074.7314453125,0.0
2025/07/05/17:49:36.531495,10330,1751712576,540147008,base_link,101075.64086914062,0.0
2025/07/05/17:49:36.650839,10331,1751712576,660147008,base_link,101073.30322265625,0.0
2025/07/05/17:49:36.730825,10332,1751712576,740147008,base_link,101075.5615234375,0.0
2025/07/05/17:49:36.812747,10333,1751712576,822147008,base_link,101073.5107421875,0.0
2025/07/05/17:49:36.911683,10334,1751712576,921147008,base_link,101074.365234375,0.0
2025/07/05/17:49:37.034045,10335,1751712577,43147008,base_link,101073.88916015625,0.0
2025/07/05/17:49:37.130929,10336,1751712577,140147008,base_link,101073.64501953125,0.0
2025/07/05/17:49:37.233612,10337,1751712577,243147008,base_link,101074.23095703125,0.0
2025/07/05/17:49:37.311617,10338,1751712577,321147008,base_link,101075.1953125,0.0
2025/07/05/17:49:37.451277,10339,1751712577,460147008,base_link,101074.92065429688,0.0
2025/07/05/17:49:37.571175,10340,1751712577,580147008,base_link,101075.51879882812,0.0
2025/07/05/17:49:37.651622,10341,1751712577,661147008,base_link,101074.74975585938,0.0
2025/07/05/17:49:37.751359,10342,1751712577,760147008,base_link,101076.78833007812,0.0
2025/07/05/17:49:37.850871,10343,1751712577,860147008,base_link,101078.72924804688,0.0
2025/07/05/17:49:37.971068,10344,1751712577,981147008,base_link,101076.45263671875,0.0
2025/07/05/17:49:38.050822,10345,1751712578,60147008,base_link,101074.72534179688,0.0
2025/07/05/17:49:38.150895,10346,1751712578,160147008,base_link,101077.36206054688,0.0
2025/07/05/17:49:38.251681,10347,1751712578,261147008,base_link,101076.01318359375,0.0
2025/07/05/17:49:38.351198,10348,1751712578,360147008,base_link,101075.40893554688,0.0
2025/07/05/17:49:38.530613,10349,1751712578,540147008,base_link,101077.25830078125,0.0
2025/07/05/17:49:38.615504,10350,1751712578,624147008,base_link,101075.84838867188,0.0
2025/07/05/17:49:38.711769,10351,1751712578,721147008,base_link,101076.3671875,0.0
2025/07/05/17:49:38.793511,10352,1751712578,802147008,base_link,101075.9765625,0.0
2025/07/05/17:49:38.891607,10353,1751712578,901147008,base_link,101075.39672851562,0.0
2025/07/05/17:49:38.993346,10354,1751712579,2147008,base_link,101075.43334960938,0.0
2025/07/05/17:49:39.091952,10355,1751712579,102147008,base_link,101076.61743164062,0.0
2025/07/05/17:49:39.192288,10356,1751712579,202147008,base_link,101076.62353515625,0.0
2025/07/05/17:49:39.291590,10357,1751712579,302147008,base_link,101075.40283203125,0.0
2025/07/05/17:49:39.433922,10358,1751712579,443147008,base_link,101079.08325195312,0.0
2025/07/05/17:49:39.551351,10359,1751712579,560147008,base_link,101074.32861328125,0.0
2025/07/05/17:49:39.651689,10360,1751712579,660147008,base_link,101074.1455078125,0.0
2025/07/05/17:49:39.751472,10361,1751712579,760147008,base_link,101076.40380859375,0.0
2025/07/05/17:49:39.851344,10362,1751712579,860147008,base_link,101076.96533203125,0.0
2025/07/05/17:49:39.951324,10363,1751712579,960147008,base_link,101074.10888671875,0.0
2025/07/05/17:49:40.053484,10364,1751712580,60147008,base_link,101077.13012695312,0.0
2025/07/05/17:49:40.152959,10365,1751712580,160147008,base_link,101075.3662109375,0.0
2025/07/05/17:49:40.252869,10366,1751712580,260147008,base_link,101076.93481445312,0.0
2025/07/05/17:49:40.351694,10367,1751712580,360147008,base_link,101077.82592773438,0.0
2025/07/05/17:49:40.530729,10368,1751712580,540147008,base_link,101077.87475585938,0.0
2025/07/05/17:49:40.611375,10369,1751712580,621147008,base_link,101077.74047851562,0.0
2025/07/05/17:49:40.693109,10370,1751712580,701147008,base_link,101075.50659179688,0.0
2025/07/05/17:49:40.792479,10371,1751712580,802147008,base_link,101074.23095703125,0.0
2025/07/05/17:49:40.930910,10372,1751712580,940147008,base_link,101075.4638671875,0.0
2025/07/05/17:49:41.033340,10373,1751712581,43147008,base_link,101076.70288085938,0.0
2025/07/05/17:49:41.111394,10374,1751712581,121147008,base_link,101073.88305664062,0.0
2025/07/05/17:49:41.192198,10375,1751712581,202147008,base_link,101077.34375,0.0
2025/07/05/17:49:41.272931,10376,1751712581,280147008,base_link,101077.34375,0.0
2025/07/05/17:49:41.353261,10377,1751712581,360147008,base_link,101079.52270507812,0.0
2025/07/05/17:49:41.511868,10378,1751712581,521147008,base_link,101074.64599609375,0.0
2025/07/05/17:49:41.612296,10379,1751712581,621147008,base_link,101076.19018554688,0.0
2025/07/05/17:49:41.691432,10380,1751712581,701147008,base_link,101075.21362304688,0.0
2025/07/05/17:49:41.791714,10381,1751712581,801147008,base_link,101077.34375,0.0
2025/07/05/17:49:41.891740,10382,1751712581,901147008,base_link,101079.33959960938,0.0
2025/07/05/17:49:42.013068,10383,1751712582,22147008,base_link,101079.38232421875,0.0
2025/07/05/17:49:42.092327,10384,1751712582,102147008,base_link,101074.84130859375,0.0
2025/07/05/17:49:42.191671,10385,1751712582,201147008,base_link,101074.1943359375,0.0
2025/07/05/17:49:42.272001,10386,1751712582,280147008,base_link,101074.1943359375,0.0
2025/07/05/17:49:42.371042,10387,1751712582,380147008,base_link,101075.3662109375,0.0
2025/07/05/17:49:42.552142,10388,1751712582,561147008,base_link,101074.90234375,0.0
2025/07/05/17:49:42.671067,10389,1751712582,680147008,base_link,101075.1708984375,0.0
2025/07/05/17:49:42.771545,10390,1751712582,781147008,base_link,101074.09057617188,0.0
2025/07/05/17:49:42.891654,10391,1751712582,901147008,base_link,101076.85546875,0.0
2025/07/05/17:49:42.992156,10392,1751712583,2147008,base_link,101077.34375,0.0
2025/07/05/17:49:43.091907,10393,1751712583,101147008,base_link,101075.73852539062,0.0
2025/07/05/17:49:43.191819,10394,1751712583,202147008,base_link,101077.85034179688,0.0
2025/07/05/17:49:43.291767,10395,1751712583,301147008,base_link,101076.37939453125,0.0
2025/07/05/17:49:43.391407,10396,1751712583,402147008,base_link,101074.755859375,0.0
2025/07/05/17:49:43.571732,10397,1751712583,580147008,base_link,101074.9267578125,0.0
2025/07/05/17:49:43.672029,10398,1751712583,681147008,base_link,101075.78125,0.0
2025/07/05/17:49:43.771243,10399,1751712583,781147008,base_link,101078.8818359375,0.0
2025/07/05/17:49:43.871673,10400,1751712583,881147008,base_link,101075.44555664062,0.0
2025/07/05/17:49:43.992892,10401,1751712584,2147008,base_link,101075.98266601562,0.0
2025/07/05/17:49:44.072004,10402,1751712584,81147008,base_link,101075.98266601562,0.0
2025/07/05/17:49:44.171976,10403,1751712584,180147008,base_link,101076.21459960938,0.0
2025/07/05/17:49:44.271873,10404,1751712584,280147008,base_link,101074.55444335938,0.0
2025/07/05/17:49:44.351685,10405,1751712584,360147008,base_link,101077.31323242188,0.0
2025/07/05/17:49:44.511776,10406,1751712584,521147008,base_link,101074.33471679688,0.0
2025/07/05/17:49:44.611984,10407,1751712584,622147008,base_link,101076.45263671875,0.0
2025/07/05/17:49:44.691410,10408,1751712584,701147008,base_link,101072.97973632812,0.0
2025/07/05/17:49:44.791657,10409,1751712584,801147008,base_link,101077.79541015625,0.0
2025/07/05/17:49:44.871774,10410,1751712584,880147008,base_link,101077.79541015625,0.0
2025/07/05/17:49:44.991675,10411,1751712585,2147008,base_link,101075.76904296875,0.0
2025/07/05/17:49:45.071635,10412,1751712585,80147008,base_link,101075.76904296875,0.0
2025/07/05/17:49:45.191792,10413,1751712585,201147008,base_link,101076.10473632812,0.0
2025/07/05/17:49:45.271764,10414,1751712585,280147008,base_link,101076.10473632812,0.0
2025/07/05/17:49:45.371440,10415,1751712585,380147008,base_link,101074.6826171875,0.0
2025/07/05/17:49:45.552133,10416,1751712585,560147008,base_link,101075.71411132812,0.0
2025/07/05/17:49:45.650973,10417,1751712585,660147008,base_link,101075.9521484375,0.0
2025/07/05/17:49:45.751407,10418,1751712585,760147008,base_link,101075.06103515625,0.0
2025/07/05/17:49:45.852840,10419,1751712585,860147008,base_link,101076.43432617188,0.0
2025/07/05/17:49:45.950884,10420,1751712585,960147008,base_link,101074.78637695312,0.0
2025/07/05/17:49:46.052232,10421,1751712586,60147008,base_link,101077.98461914062,0.0
2025/07/05/17:49:46.150933,10422,1751712586,160147008,base_link,101072.55859375,0.0
2025/07/05/17:49:46.252865,10423,1751712586,260147008,base_link,101077.02026367188,0.0
2025/07/05/17:49:46.351668,10424,1751712586,361147008,base_link,101075.45776367188,0.0
2025/07/05/17:49:46.530936,10425,1751712586,540147008,base_link,101075.53100585938,0.0
2025/07/05/17:49:46.630598,10426,1751712586,640147008,base_link,101076.38549804688,0.0
2025/07/05/17:49:46.731253,10427,1751712586,740147008,base_link,101077.23388671875,0.0
2025/07/05/17:49:46.812508,10428,1751712586,821147008,base_link,101075.8544921875,0.0
2025/07/05/17:49:46.912458,10429,1751712586,921147008,base_link,101075.72631835938,0.0
2025/07/05/17:49:47.012453,10430,1751712587,21147008,base_link,101078.87573242188,0.0
2025/07/05/17:49:47.091673,10431,1751712587,102147008,base_link,101076.97143554688,0.0
2025/07/05/17:49:47.191747,10432,1751712587,201147008,base_link,101077.40478515625,0.0
2025/07/05/17:49:47.272307,10433,1751712587,280147008,base_link,101077.40478515625,0.0
2025/07/05/17:49:47.412309,10434,1751712587,422147008,base_link,101074.90234375,0.0
2025/07/05/17:49:47.591782,10435,1751712587,601147008,base_link,101074.7314453125,0.0
2025/07/05/17:49:47.670505,10436,1751712587,681147008,base_link,101074.7314453125,0.0
2025/07/05/17:49:47.770486,10437,1751712587,780147008,base_link,101076.07421875,0.0
2025/07/05/17:49:47.871174,10438,1751712587,880147008,base_link,101074.1455078125,0.0
2025/07/05/17:49:47.991740,10439,1751712588,2147008,base_link,101073.95629882812,0.0
2025/07/05/17:49:48.091903,10440,1751712588,101147008,base_link,101074.00512695312,0.0
2025/07/05/17:49:48.191973,10441,1751712588,202147008,base_link,101075.43334960938,0.0
2025/07/05/17:49:48.271582,10442,1751712588,281147008,base_link,101075.43334960938,0.0
2025/07/05/17:49:48.371456,10443,1751712588,381147008,base_link,101076.82495117188,0.0
2025/07/05/17:49:48.553224,10444,1751712588,560147008,base_link,101076.4404296875,0.0
2025/07/05/17:49:48.652011,10445,1751712588,660147008,base_link,101074.82299804688,0.0
2025/07/05/17:49:48.751070,10446,1751712588,760147008,base_link,101074.01123046875,0.0
2025/07/05/17:49:48.852603,10447,1751712588,860147008,base_link,101078.77197265625,0.0
2025/07/05/17:49:48.950985,10448,1751712588,960147008,base_link,101073.92578125,0.0
2025/07/05/17:49:49.052310,10449,1751712589,60147008,base_link,101075.60424804688,0.0
2025/07/05/17:49:49.150738,10450,1751712589,160147008,base_link,101074.0234375,0.0
2025/07/05/17:49:49.252726,10451,1751712589,260147008,base_link,101076.37939453125,0.0
2025/07/05/17:49:49.350964,10452,1751712589,361147008,base_link,101074.54223632812,0.0
2025/07/05/17:49:49.530747,10453,1751712589,540147008,base_link,101075.16479492188,0.0
2025/07/05/17:49:49.633563,10454,1751712589,643147008,base_link,101074.52392578125,0.0
2025/07/05/17:49:49.713488,10455,1751712589,721147008,base_link,101074.0966796875,0.0
2025/07/05/17:49:49.812805,10456,1751712589,822147008,base_link,101073.74267578125,0.0
2025/07/05/17:49:49.912099,10457,1751712589,921147008,base_link,101074.87182617188,0.0
2025/07/05/17:49:50.012113,10458,1751712590,22147008,base_link,101073.41918945312,0.0
2025/07/05/17:49:50.091187,10459,1751712590,102147008,base_link,101074.91455078125,0.0
2025/07/05/17:49:50.191621,10460,1751712590,201147008,base_link,101074.11499023438,0.0
2025/07/05/17:49:50.272895,10461,1751712590,280147008,base_link,101074.11499023438,0.0
2025/07/05/17:49:50.352070,10462,1751712590,360147008,base_link,101076.59912109375,0.0
2025/07/05/17:49:50.511416,10463,1751712590,521147008,base_link,101075.28686523438,0.0
2025/07/05/17:49:50.612055,10464,1751712590,622147008,base_link,101075.92163085938,0.0
2025/07/05/17:49:50.691348,10465,1751712590,701147008,base_link,101072.66845703125,0.0
2025/07/05/17:49:50.791659,10466,1751712590,802147008,base_link,101072.63793945312,0.0
2025/07/05/17:49:50.891482,10467,1751712590,901147008,base_link,101075.1220703125,0.0
2025/07/05/17:49:50.992248,10468,1751712591,2147008,base_link,101072.6318359375,0.0
2025/07/05/17:49:51.091403,10469,1751712591,101147008,base_link,101074.1455078125,0.0
2025/07/05/17:49:51.191552,10470,1751712591,201147008,base_link,101074.63989257812,0.0
2025/07/05/17:49:51.270798,10471,1751712591,280147008,base_link,101074.63989257812,0.0
2025/07/05/17:49:51.351763,10472,1751712591,360147008,base_link,101074.48120117188,0.0
2025/07/05/17:49:51.530667,10473,1751712591,540147008,base_link,101074.78637695312,0.0
2025/07/05/17:49:51.651971,10474,1751712591,660147008,base_link,101074.8046875,0.0
2025/07/05/17:49:51.730321,10475,1751712591,740147008,base_link,101074.61547851562,0.0
2025/07/05/17:49:51.830158,10476,1751712591,840147008,base_link,101074.90234375,0.0
2025/07/05/17:49:51.912856,10477,1751712591,921147008,base_link,101075.03662109375,0.0
2025/07/05/17:49:52.011508,10478,1751712592,21147008,base_link,101072.33276367188,0.0
2025/07/05/17:49:52.091916,10479,1751712592,101147008,base_link,101074.17602539062,0.0
2025/07/05/17:49:52.191211,10480,1751712592,202147008,base_link,101074.92065429688,0.0
2025/07/05/17:49:52.270821,10481,1751712592,281147008,base_link,101074.92065429688,0.0
2025/07/05/17:49:52.391627,10482,1751712592,402147008,base_link,101076.20849609375,0.0
2025/07/05/17:49:52.570043,10483,1751712592,580147008,base_link,101075.76293945312,0.0
2025/07/05/17:49:52.671826,10484,1751712592,681147008,base_link,101073.3642578125,0.0
2025/07/05/17:49:52.771380,10485,1751712592,781147008,base_link,101074.5361328125,0.0
2025/07/05/17:49:52.870311,10486,1751712592,881147008,base_link,101076.45263671875,0.0
2025/07/05/17:49:52.991840,10487,1751712593,2147008,base_link,101074.89013671875,0.0
2025/07/05/17:49:53.091497,10488,1751712593,102147008,base_link,101073.779296875,0.0
2025/07/05/17:49:53.191918,10489,1751712593,202147008,base_link,101074.89624023438,0.0
2025/07/05/17:49:53.272683,10490,1751712593,280147008,base_link,101074.89624023438,0.0
2025/07/05/17:49:53.416542,10491,1751712593,424147008,base_link,101076.9287109375,0.0
2025/07/05/17:49:53.570467,10492,1751712593,581147008,base_link,101074.365234375,0.0
2025/07/05/17:49:53.671489,10493,1751712593,681147008,base_link,101075.47607421875,0.0
2025/07/05/17:49:53.771243,10494,1751712593,781147008,base_link,101073.974609375,0.0
2025/07/05/17:49:53.871804,10495,1751712593,880147008,base_link,101073.19946289062,0.0
2025/07/05/17:49:53.991704,10496,1751712594,2147008,base_link,101075.50048828125,0.0
2025/07/05/17:49:54.071459,10497,1751712594,80147008,base_link,101075.50048828125,0.0
2025/07/05/17:49:54.171065,10498,1751712594,181147008,base_link,101072.57080078125,0.0
2025/07/05/17:49:54.270971,10499,1751712594,280147008,base_link,101074.17602539062,0.0
2025/07/05/17:49:54.351164,10500,1751712594,360147008,base_link,101075.09155273438,0.0
2025/07/05/17:49:54.510844,10501,1751712594,521147008,base_link,101075.6591796875,0.0
2025/07/05/17:49:54.612149,10502,1751712594,621147008,base_link,101072.91870117188,0.0
2025/07/05/17:49:54.691375,10503,1751712594,701147008,base_link,101073.72436523438,0.0
2025/07/05/17:49:54.791591,10504,1751712594,801147008,base_link,101075.76293945312,0.0
2025/07/05/17:49:54.911439,10505,1751712594,921147008,base_link,101074.43237304688,0.0
2025/07/05/17:49:55.012370,10506,1751712595,22147008,base_link,101076.37329101562,0.0
2025/07/05/17:49:55.111262,10507,1751712595,121147008,base_link,101074.0966796875,0.0
2025/07/05/17:49:55.191195,10508,1751712595,201147008,base_link,101073.63891601562,0.0
2025/07/05/17:49:55.291619,10509,1751712595,302147008,base_link,101075.53100585938,0.0
2025/07/05/17:49:55.451020,10510,1751712595,460147008,base_link,101074.84130859375,0.0
2025/07/05/17:49:55.591541,10511,1751712595,602147008,base_link,101075.45166015625,0.0
2025/07/05/17:49:55.670069,10512,1751712595,681147008,base_link,101075.45166015625,0.0
2025/07/05/17:49:55.791711,10513,1751712595,801147008,base_link,101073.85864257812,0.0
2025/07/05/17:49:55.870309,10514,1751712595,880147008,base_link,101073.85864257812,0.0
2025/07/05/17:49:55.971110,10515,1751712595,981147008,base_link,101076.77612304688,0.0
2025/07/05/17:49:56.091192,10516,1751712596,101147008,base_link,101075.21362304688,0.0
2025/07/05/17:49:56.171559,10517,1751712596,180147008,base_link,101075.21362304688,0.0
2025/07/05/17:49:56.271391,10518,1751712596,281147008,base_link,101076.37939453125,0.0
2025/07/05/17:49:56.412287,10519,1751712596,421147008,base_link,101072.86376953125,0.0
2025/07/05/17:49:56.530283,10520,1751712596,540147008,base_link,101076.18408203125,0.0
2025/07/05/17:49:56.630429,10521,1751712596,640147008,base_link,101071.83227539062,0.0
2025/07/05/17:49:56.692115,10522,1751712596,702147008,base_link,101071.32568359375,0.0
2025/07/05/17:49:56.813941,10523,1751712596,823147008,base_link,101076.4404296875,0.0
2025/07/05/17:49:56.891353,10524,1751712596,902147008,base_link,101073.63891601562,0.0
2025/07/05/17:49:56.992429,10525,1751712597,2147008,base_link,101076.513671875,0.0
2025/07/05/17:49:57.091104,10526,1751712597,102147008,base_link,101074.61547851562,0.0
2025/07/05/17:49:57.191215,10527,1751712597,202147008,base_link,101073.62060546875,0.0
2025/07/05/17:49:57.291289,10528,1751712597,302147008,base_link,101073.49243164062,0.0
2025/07/05/17:49:57.434067,10529,1751712597,443147008,base_link,101073.3154296875,0.0
2025/07/05/17:49:57.572275,10530,1751712597,581147008,base_link,101074.42626953125,0.0
2025/07/05/17:49:57.671218,10531,1751712597,681147008,base_link,101073.00415039062,0.0
2025/07/05/17:49:57.770329,10532,1751712597,781147008,base_link,101073.74877929688,0.0
2025/07/05/17:49:57.891038,10533,1751712597,901147008,base_link,101075.15258789062,0.0
2025/07/05/17:49:57.970194,10534,1751712597,980147008,base_link,101075.15258789062,0.0
2025/07/05/17:49:58.069937,10535,1751712598,80147008,base_link,101075.79345703125,0.0
