time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:49:58.252598,10538,1751712598,250764436,,1751712598,40738000,fcu
2025/07/05/17:49:58.330205,10539,1751712598,329500763,,1751712598,120891000,fcu
2025/07/05/17:49:58.511626,10540,1751712598,511079592,,1751712598,301303000,fcu
2025/07/05/17:49:58.591488,10541,1751712598,590958163,,1751712598,382149000,fcu
2025/07/05/17:49:58.670946,10542,1751712598,670813722,,1751712598,461401000,fcu
2025/07/05/17:49:58.791591,10543,1751712598,791042511,,1751712598,581667000,fcu
2025/07/05/17:49:58.870767,10544,1751712598,869990162,,1751712598,660663000,fcu
2025/07/05/17:49:58.991563,10545,1751712598,991218227,,1751712598,782183000,fcu
2025/07/05/17:49:59.110779,10546,1751712599,110117660,,1751712598,901133000,fcu
2025/07/05/17:49:59.191435,10547,1751712599,190895481,,1751712598,981978000,fcu
2025/07/05/17:49:59.293336,10548,1751712599,291388696,,1751712599,81453000,fcu
2025/07/05/17:49:59.412463,10549,1751712599,411294846,,1751712599,202267000,fcu
2025/07/05/17:49:59.530732,10550,1751712599,530301357,,1751712599,321193000,fcu
2025/07/05/17:49:59.633356,10551,1751712599,633070869,,1751712599,423939000,fcu
2025/07/05/17:49:59.730173,10552,1751712599,730003279,,1751712599,520769000,fcu
2025/07/05/17:49:59.833024,10553,1751712599,832510564,,1751712599,623704000,fcu
2025/07/05/17:49:59.951312,10554,1751712599,950322893,,1751712599,740327000,fcu
2025/07/05/17:50:00.050935,10555,1751712600,50098664,,1751712599,841058000,fcu
2025/07/05/17:50:00.171421,10556,1751712600,170460386,,1751712599,960776000,fcu
2025/07/05/17:50:00.252870,10557,1751712600,251452261,,1751712600,40501000,fcu
2025/07/05/17:50:00.371162,10558,1751712600,370594813,,1751712600,160655000,fcu
2025/07/05/17:50:00.530266,10559,1751712600,529603288,,1751712600,320814000,fcu
2025/07/05/17:50:00.612709,10560,1751712600,611884447,,1751712600,401509000,fcu
2025/07/05/17:50:00.712168,10561,1751712600,711216096,,1751712600,501100000,fcu
2025/07/05/17:50:00.791940,10562,1751712600,791280918,,1751712600,582218000,fcu
2025/07/05/17:50:00.892295,10563,1751712600,891235731,,1751712600,681941000,fcu
2025/07/05/17:50:00.991441,10564,1751712600,991088901,,1751712600,781704000,fcu
2025/07/05/17:50:01.070213,10565,1751712601,69849398,,1751712600,861116000,fcu
2025/07/05/17:50:01.191288,10566,1751712601,190553334,,1751712600,981494000,fcu
2025/07/05/17:50:01.270973,10567,1751712601,269566682,,1751712601,61068000,fcu
2025/07/05/17:50:01.450333,10568,1751712601,450023110,,1751712601,240463000,fcu
2025/07/05/17:50:01.571341,10569,1751712601,570913986,,1751712601,361151000,fcu
2025/07/05/17:50:01.670965,10570,1751712601,670249980,,1751712601,461393000,fcu
2025/07/05/17:50:01.751451,10571,1751712601,750729455,,1751712601,540803000,fcu
2025/07/05/17:50:01.850975,10572,1751712601,850413635,,1751712601,641132000,fcu
2025/07/05/17:50:01.991102,10573,1751712601,990451364,,1751712601,781509000,fcu
2025/07/05/17:50:02.069949,10574,1751712602,69455385,,1751712601,860892000,fcu
2025/07/05/17:50:02.169946,10575,1751712602,169815282,,1751712601,960915000,fcu
2025/07/05/17:50:02.271649,10576,1751712602,270960138,,1751712602,60563000,fcu
2025/07/05/17:50:02.351665,10577,1751712602,351063104,,1751712602,140980000,fcu
2025/07/05/17:50:02.530210,10578,1751712602,529595439,,1751712602,320720000,fcu
2025/07/05/17:50:02.633754,10579,1751712602,632174950,,1751712602,423432000,fcu
2025/07/05/17:50:02.712491,10580,1751712602,711857832,,1751712602,501752000,fcu
2025/07/05/17:50:02.811841,10581,1751712602,811121587,,1751712602,601695000,fcu
2025/07/05/17:50:02.891979,10582,1751712602,891620315,,1751712602,681967000,fcu
2025/07/05/17:50:02.992499,10583,1751712602,992022102,,1751712602,782515000,fcu
2025/07/05/17:50:03.091587,10584,1751712603,91007169,,1751712602,881700000,fcu
2025/07/05/17:50:03.191819,10585,1751712603,191292935,,1751712602,981505000,fcu
2025/07/05/17:50:03.271553,10586,1751712603,270087136,,1751712603,61292000,fcu
2025/07/05/17:50:03.370194,10587,1751712603,369465657,,1751712603,161096000,fcu
2025/07/05/17:50:03.551824,10588,1751712603,550464764,,1751712603,340488000,fcu
2025/07/05/17:50:03.651569,10589,1751712603,649525099,,1751712603,441104000,fcu
2025/07/05/17:50:03.771025,10590,1751712603,770256698,,1751712603,560786000,fcu
2025/07/05/17:50:03.851695,10591,1751712603,850618749,,1751712603,640672000,fcu
2025/07/05/17:50:03.950412,10592,1751712603,949756263,,1751712603,740983000,fcu
2025/07/05/17:50:04.052403,10593,1751712604,51734615,,1751712603,840916000,fcu
2025/07/05/17:50:04.151532,10594,1751712604,150260501,,1751712603,940795000,fcu
2025/07/05/17:50:04.252427,10595,1751712604,250307195,,1751712604,40757000,fcu
2025/07/05/17:50:04.391795,10596,1751712604,391101456,,1751712604,181497000,fcu
2025/07/05/17:50:04.530616,10597,1751712604,530184778,,1751712604,320834000,fcu
2025/07/05/17:50:04.632766,10598,1751712604,632517824,,1751712604,423492000,fcu
2025/07/05/17:50:04.729689,10599,1751712604,729200794,,1751712604,520795000,fcu
2025/07/05/17:50:04.811300,10600,1751712604,810242764,,1751712604,601698000,fcu
2025/07/05/17:50:04.911613,10601,1751712604,910370602,,1751712604,701733000,fcu
2025/07/05/17:50:04.991411,10602,1751712604,990938925,,1751712604,782288000,fcu
2025/07/05/17:50:05.111157,10603,1751712605,110367100,,1751712604,901327000,fcu
2025/07/05/17:50:05.212233,10604,1751712605,210918457,,1751712605,1923000,fcu
2025/07/05/17:50:05.291289,10605,1751712605,290371217,,1751712605,81722000,fcu
2025/07/05/17:50:05.414239,10606,1751712605,413392490,,1751712605,204490000,fcu
2025/07/05/17:50:05.591511,10607,1751712605,590983402,,1751712605,382195000,fcu
2025/07/05/17:50:05.690640,10608,1751712605,690290361,,1751712605,481931000,fcu
2025/07/05/17:50:05.791744,10609,1751712605,791104496,,1751712605,582467000,fcu
2025/07/05/17:50:05.891535,10610,1751712605,891077882,,1751712605,681673000,fcu
2025/07/05/17:50:05.992312,10611,1751712605,992055456,,1751712605,782505000,fcu
2025/07/05/17:50:06.071305,10612,1751712606,70352712,,1751712605,861057000,fcu
2025/07/05/17:50:06.152683,10613,1751712606,151248656,,1751712605,940880000,fcu
2025/07/05/17:50:06.250440,10614,1751712606,249839806,,1751712606,40686000,fcu
2025/07/05/17:50:06.350079,10615,1751712606,349473076,,1751712606,140810000,fcu
2025/07/05/17:50:06.530503,10616,1751712606,530149362,,1751712606,320441000,fcu
2025/07/05/17:50:06.612316,10617,1751712606,611710642,,1751712606,401938000,fcu
2025/07/05/17:50:06.711083,10618,1751712606,710365208,,1751712606,501713000,fcu
2025/07/05/17:50:06.811526,10619,1751712606,810827820,,1751712606,602136000,fcu
2025/07/05/17:50:06.911783,10620,1751712606,911074605,,1751712606,701679000,fcu
2025/07/05/17:50:07.011101,10621,1751712607,10470206,,1751712606,802016000,fcu
2025/07/05/17:50:07.110884,10622,1751712607,110195349,,1751712606,901330000,fcu
2025/07/05/17:50:07.211381,10623,1751712607,210761349,,1751712607,1741000,fcu
2025/07/05/17:50:07.291049,10624,1751712607,290419875,,1751712607,82016000,fcu
2025/07/05/17:50:07.451517,10625,1751712607,450494234,,1751712607,240674000,fcu
2025/07/05/17:50:07.569840,10626,1751712607,569775017,,1751712607,361142000,fcu
2025/07/05/17:50:07.670271,10627,1751712607,669920750,,1751712607,461163000,fcu
2025/07/05/17:50:07.751796,10628,1751712607,750130082,,1751712607,540714000,fcu
2025/07/05/17:50:07.851577,10629,1751712607,849986583,,1751712607,640807000,fcu
2025/07/05/17:50:07.991616,10630,1751712607,990913382,,1751712607,782004000,fcu
2025/07/05/17:50:08.090613,10631,1751712608,90068868,,1751712607,881389000,fcu
2025/07/05/17:50:08.171297,10632,1751712608,169989872,,1751712607,961418000,fcu
2025/07/05/17:50:08.291517,10633,1751712608,290949067,,1751712608,81722000,fcu
2025/07/05/17:50:08.411995,10634,1751712608,411300978,,1751712608,202673000,fcu
2025/07/05/17:50:08.591889,10635,1751712608,591055558,,1751712608,381499000,fcu
2025/07/05/17:50:08.670244,10636,1751712608,669909133,,1751712608,461397000,fcu
2025/07/05/17:50:08.770134,10637,1751712608,769795207,,1751712608,561145000,fcu
2025/07/05/17:50:08.890632,10638,1751712608,890195411,,1751712608,681699000,fcu
2025/07/05/17:50:09.010910,10639,1751712609,10207019,,1751712608,801683000,fcu
2025/07/05/17:50:09.090960,10640,1751712609,90290877,,1751712608,882005000,fcu
2025/07/05/17:50:09.191550,10641,1751712609,191062561,,1751712608,982349000,fcu
2025/07/05/17:50:09.290560,10642,1751712609,290173211,,1751712609,81152000,fcu
2025/07/05/17:50:09.369979,10643,1751712609,369801503,,1751712609,161140000,fcu
2025/07/05/17:50:09.549514,10644,1751712609,549246742,,1751712609,341074000,fcu
2025/07/05/17:50:09.670845,10645,1751712609,669666554,,1751712609,460756000,fcu
2025/07/05/17:50:09.769589,10646,1751712609,769117796,,1751712609,560680000,fcu
2025/07/05/17:50:09.851784,10647,1751712609,850287976,,1751712609,640452000,fcu
2025/07/05/17:50:09.970212,10648,1751712609,969232990,,1751712609,760656000,fcu
2025/07/05/17:50:10.069776,10649,1751712610,69361330,,1751712609,860924000,fcu
2025/07/05/17:50:10.150693,10650,1751712610,149196762,,1751712609,941141000,fcu
2025/07/05/17:50:10.252047,10651,1751712610,250430840,,1751712610,40792000,fcu
2025/07/05/17:50:10.350199,10652,1751712610,349488598,,1751712610,140812000,fcu
2025/07/05/17:50:10.511464,10653,1751712610,510733134,,1751712610,301473000,fcu
2025/07/05/17:50:10.590940,10654,1751712610,590348544,,1751712610,382230000,fcu
2025/07/05/17:50:10.690757,10655,1751712610,690262984,,1751712610,481768000,fcu
2025/07/05/17:50:10.791207,10656,1751712610,790403457,,1751712610,581426000,fcu
2025/07/05/17:50:10.869808,10657,1751712610,869266425,,1751712610,661071000,fcu
2025/07/05/17:50:10.992095,10658,1751712610,991120675,,1751712610,782272000,fcu
2025/07/05/17:50:11.071898,10659,1751712611,70578415,,1751712610,860820000,fcu
2025/07/05/17:50:11.169691,10660,1751712611,169118265,,1751712610,960492000,fcu
2025/07/05/17:50:11.251619,10661,1751712611,250194093,,1751712611,40799000,fcu
2025/07/05/17:50:11.350141,10662,1751712611,349803061,,1751712611,140949000,fcu
2025/07/05/17:50:11.530028,10663,1751712611,529307475,,1751712611,320778000,fcu
2025/07/05/17:50:11.632640,10664,1751712611,631864147,,1751712611,423688000,fcu
2025/07/05/17:50:11.711686,10665,1751712611,711184509,,1751712611,501416000,fcu
2025/07/05/17:50:11.791027,10666,1751712611,790384653,,1751712611,582258000,fcu
2025/07/05/17:50:11.869412,10667,1751712611,869262900,,1751712611,660815000,fcu
2025/07/05/17:50:11.950746,10668,1751712611,949910759,,1751712611,740779000,fcu
2025/07/05/17:50:12.052135,10669,1751712612,50250756,,1751712611,840814000,fcu
2025/07/05/17:50:12.170124,10670,1751712612,169297923,,1751712611,960704000,fcu
2025/07/05/17:50:12.251614,10671,1751712612,250227896,,1751712612,40592000,fcu
2025/07/05/17:50:12.349848,10672,1751712612,349488155,,1751712612,140926000,fcu
2025/07/05/17:50:12.529837,10673,1751712612,529216181,,1751712612,320746000,fcu
2025/07/05/17:50:12.613805,10674,1751712612,613239734,,1751712612,403954000,fcu
2025/07/05/17:50:12.710805,10675,1751712612,710224911,,1751712612,501166000,fcu
2025/07/05/17:50:12.811958,10676,1751712612,811066005,,1751712612,601844000,fcu
2025/07/05/17:50:12.929529,10677,1751712612,929014853,,1751712612,720488000,fcu
2025/07/05/17:50:13.011564,10678,1751712613,10604764,,1751712612,802206000,fcu
2025/07/05/17:50:13.091318,10679,1751712613,90940739,,1751712612,882240000,fcu
2025/07/05/17:50:13.191099,10680,1751712613,190963191,,1751712612,982180000,fcu
2025/07/05/17:50:13.271111,10681,1751712613,270670132,,1751712613,61123000,fcu
2025/07/05/17:50:13.449843,10682,1751712613,449225448,,1751712613,240730000,fcu
2025/07/05/17:50:13.590632,10683,1751712613,590224608,,1751712613,381691000,fcu
2025/07/05/17:50:13.670294,10684,1751712613,669853642,,1751712613,461531000,fcu
2025/07/05/17:50:13.790609,10685,1751712613,790049228,,1751712613,581511000,fcu
2025/07/05/17:50:13.870027,10686,1751712613,869821718,,1751712613,661136000,fcu
2025/07/05/17:50:13.990760,10687,1751712613,990205148,,1751712613,781958000,fcu
2025/07/05/17:50:14.092625,10688,1751712614,90883155,,1751712613,881423000,fcu
2025/07/05/17:50:14.170103,10689,1751712614,169917144,,1751712613,961217000,fcu
2025/07/05/17:50:14.269593,10690,1751712614,269215251,,1751712614,61075000,fcu
2025/07/05/17:50:14.411803,10691,1751712614,411107670,,1751712614,202452000,fcu
2025/07/05/17:50:14.590800,10692,1751712614,589853372,,1751712614,381329000,fcu
2025/07/05/17:50:14.670160,10693,1751712614,669860053,,1751712614,461421000,fcu
2025/07/05/17:50:14.770394,10694,1751712614,770051806,,1751712614,561517000,fcu
2025/07/05/17:50:14.870161,10695,1751712614,869685100,,1751712614,661380000,fcu
2025/07/05/17:50:14.991851,10696,1751712614,991100664,,1751712614,782021000,fcu
2025/07/05/17:50:15.090907,10697,1751712615,90266562,,1751712614,881718000,fcu
2025/07/05/17:50:15.191025,10698,1751712615,190571723,,1751712614,982192000,fcu
2025/07/05/17:50:15.269544,10699,1751712615,268878466,,1751712615,60803000,fcu
2025/07/05/17:50:15.349719,10700,1751712615,348890753,,1751712615,140799000,fcu
2025/07/05/17:50:15.530000,10701,1751712615,529006096,,1751712615,320920000,fcu
2025/07/05/17:50:15.632640,10702,1751712615,631835605,,1751712615,423716000,fcu
2025/07/05/17:50:15.710436,10703,1751712615,709820351,,1751712615,501676000,fcu
2025/07/05/17:50:15.791340,10704,1751712615,791002861,,1751712615,582263000,fcu
2025/07/05/17:50:15.910693,10705,1751712615,910003471,,1751712615,701777000,fcu
2025/07/05/17:50:16.010859,10706,1751712616,10186952,,1751712615,801778000,fcu
2025/07/05/17:50:16.110818,10707,1751712616,110185091,,1751712615,901354000,fcu
2025/07/05/17:50:16.191386,10708,1751712616,191007758,,1751712615,982460000,fcu
2025/07/05/17:50:16.269656,10709,1751712616,269119083,,1751712616,60989000,fcu
2025/07/05/17:50:16.391306,10710,1751712616,390310240,,1751712616,181376000,fcu
2025/07/05/17:50:16.511590,10711,1751712616,510449267,,1751712616,301675000,fcu
2025/07/05/17:50:16.611307,10712,1751712616,610375518,,1751712616,401563000,fcu
2025/07/05/17:50:16.691294,10713,1751712616,691102566,,1751712616,482412000,fcu
2025/07/05/17:50:16.790564,10714,1751712616,790067203,,1751712616,581707000,fcu
2025/07/05/17:50:16.870080,10715,1751712616,869905257,,1751712616,661196000,fcu
2025/07/05/17:50:16.991102,10716,1751712616,990438084,,1751712616,781966000,fcu
2025/07/05/17:50:17.090988,10717,1751712617,90240878,,1751712616,881473000,fcu
2025/07/05/17:50:17.169385,10718,1751712617,168927995,,1751712616,960808000,fcu
2025/07/05/17:50:17.269771,10719,1751712617,269204627,,1751712617,61119000,fcu
2025/07/05/17:50:17.349343,10720,1751712617,348734672,,1751712617,140779000,fcu
2025/07/05/17:50:17.510422,10721,1751712617,509966584,,1751712617,302022000,fcu
2025/07/05/17:50:17.612986,10722,1751712617,612340486,,1751712617,403951000,fcu
2025/07/05/17:50:17.690591,10723,1751712617,690006554,,1751712617,481947000,fcu
2025/07/05/17:50:17.769946,10724,1751712617,769799384,,1751712617,561315000,fcu
2025/07/05/17:50:17.890898,10725,1751712617,889983343,,1751712617,681501000,fcu
2025/07/05/17:50:17.991470,10726,1751712617,991159762,,1751712617,782353000,fcu
2025/07/05/17:50:18.090733,10727,1751712618,90346515,,1751712617,881832000,fcu
2025/07/05/17:50:18.191879,10728,1751712618,191531656,,1751712617,982922000,fcu
2025/07/05/17:50:18.290899,10729,1751712618,290295496,,1751712618,81823000,fcu
2025/07/05/17:50:18.432788,10730,1751712618,432178380,,1751712618,223755000,fcu
2025/07/05/17:50:18.549759,10731,1751712618,549139875,,1751712618,340997000,fcu
2025/07/05/17:50:18.649738,10732,1751712618,648831531,,1751712618,441068000,fcu
2025/07/05/17:50:18.769844,10733,1751712618,769305936,,1751712618,560759000,fcu
2025/07/05/17:50:18.849768,10734,1751712618,849117886,,1751712618,640468000,fcu
2025/07/05/17:50:18.949751,10735,1751712618,949077414,,1751712618,741000000,fcu
2025/07/05/17:50:19.049693,10736,1751712619,49151795,,1751712618,840912000,fcu
2025/07/05/17:50:19.149463,10737,1751712619,149093012,,1751712618,940776000,fcu
2025/07/05/17:50:19.249849,10738,1751712619,248939447,,1751712619,40912000,fcu
2025/07/05/17:50:19.390661,10739,1751712619,390472786,,1751712619,182157000,fcu
2025/07/05/17:50:19.529988,10740,1751712619,529436815,,1751712619,320681000,fcu
2025/07/05/17:50:19.632627,10741,1751712619,632066712,,1751712619,423911000,fcu
2025/07/05/17:50:19.729464,10742,1751712619,728728879,,1751712619,520835000,fcu
2025/07/05/17:50:19.810289,10743,1751712619,809794397,,1751712619,601686000,fcu
2025/07/05/17:50:19.929700,10744,1751712619,929280431,,1751712619,720468000,fcu
2025/07/05/17:50:20.032258,10745,1751712620,31717154,,1751712619,823322000,fcu
2025/07/05/17:50:20.110320,10746,1751712620,109894043,,1751712619,901516000,fcu
2025/07/05/17:50:20.190592,10747,1751712620,189844034,,1751712619,981958000,fcu
2025/07/05/17:50:20.269363,10748,1751712620,268834208,,1751712620,61109000,fcu
2025/07/05/17:50:20.410941,10749,1751712620,410059329,,1751712620,202006000,fcu
2025/07/05/17:50:20.550234,10750,1751712620,549361394,,1751712620,340798000,fcu
2025/07/05/17:50:20.632638,10751,1751712620,631829062,,1751712620,423685000,fcu
2025/07/05/17:50:20.710356,10752,1751712620,709615575,,1751712620,501742000,fcu
2025/07/05/17:50:20.790238,10753,1751712620,789823241,,1751712620,581960000,fcu
2025/07/05/17:50:20.870037,10754,1751712620,869103455,,1751712620,661156000,fcu
2025/07/05/17:50:20.990844,10755,1751712620,989956500,,1751712620,782009000,fcu
2025/07/05/17:50:21.093723,10756,1751712621,91407546,,1751712620,881492000,fcu
2025/07/05/17:50:21.190331,10757,1751712621,189954228,,1751712620,981889000,fcu
2025/07/05/17:50:21.291005,10758,1751712621,290230255,,1751712621,81469000,fcu
2025/07/05/17:50:21.370308,10759,1751712621,370096407,,1751712621,161527000,fcu
2025/07/05/17:50:21.549623,10760,1751712621,549062874,,1751712621,341100000,fcu
2025/07/05/17:50:21.669636,10761,1751712621,669058718,,1751712621,460765000,fcu
2025/07/05/17:50:21.753163,10762,1751712621,749751835,,1751712621,541136000,fcu
2025/07/05/17:50:21.849962,10763,1751712621,849340575,,1751712621,640466000,fcu
2025/07/05/17:50:21.969885,10764,1751712621,969129993,,1751712621,760495000,fcu
2025/07/05/17:50:22.049792,10765,1751712622,49073386,,1751712621,840789000,fcu
2025/07/05/17:50:22.169593,10766,1751712622,169149543,,1751712621,960804000,fcu
2025/07/05/17:50:22.269522,10767,1751712622,269184997,,1751712622,60474000,fcu
2025/07/05/17:50:22.391721,10768,1751712622,390358589,,1751712622,181729000,fcu
2025/07/05/17:50:22.529745,10769,1751712622,529165599,,1751712622,320461000,fcu
2025/07/05/17:50:22.610636,10770,1751712622,609858225,,1751712622,402208000,fcu
2025/07/05/17:50:22.690628,10771,1751712622,689904278,,1751712622,482149000,fcu
2025/07/05/17:50:22.790666,10772,1751712622,789932699,,1751712622,581961000,fcu
2025/07/05/17:50:22.910876,10773,1751712622,910254427,,1751712622,701461000,fcu
2025/07/05/17:50:22.991368,10774,1751712622,991060390,,1751712622,782443000,fcu
2025/07/05/17:50:23.091159,10775,1751712623,89923024,,1751712622,881483000,fcu
2025/07/05/17:50:23.169280,10776,1751712623,168607601,,1751712622,961124000,fcu
2025/07/05/17:50:23.290406,10777,1751712623,290097349,,1751712623,81408000,fcu
2025/07/05/17:50:23.410412,10778,1751712623,410059087,,1751712623,202261000,fcu
2025/07/05/17:50:23.590727,10779,1751712623,590149609,,1751712623,381443000,fcu
2025/07/05/17:50:23.670030,10780,1751712623,669491953,,1751712623,461462000,fcu
2025/07/05/17:50:23.769140,10781,1751712623,768500526,,1751712623,561047000,fcu
2025/07/05/17:50:23.869806,10782,1751712623,869168058,,1751712623,661291000,fcu
2025/07/05/17:50:24.010903,10783,1751712624,9989873,,1751712623,801726000,fcu
2025/07/05/17:50:24.090441,10784,1751712624,89944045,,1751712623,882191000,fcu
2025/07/05/17:50:24.190398,10785,1751712624,190117326,,1751712623,981908000,fcu
2025/07/05/17:50:24.269548,10786,1751712624,269182124,,1751712624,60897000,fcu
2025/07/05/17:50:24.369483,10787,1751712624,369076017,,1751712624,160505000,fcu
2025/07/05/17:50:24.550194,10788,1751712624,549293687,,1751712624,340477000,fcu
2025/07/05/17:50:24.670307,10789,1751712624,669273151,,1751712624,461127000,fcu
2025/07/05/17:50:24.769704,10790,1751712624,769172748,,1751712624,560783000,fcu
2025/07/05/17:50:24.851788,10791,1751712624,850448688,,1751712624,640406000,fcu
2025/07/05/17:50:24.949482,10792,1751712624,949189603,,1751712624,740890000,fcu
2025/07/05/17:50:25.049970,10793,1751712625,49524187,,1751712624,840795000,fcu
2025/07/05/17:50:25.149347,10794,1751712625,148664775,,1751712624,940773000,fcu
2025/07/05/17:50:25.249290,10795,1751712625,248703984,,1751712625,40673000,fcu
2025/07/05/17:50:25.390998,10796,1751712625,390284200,,1751712625,182009000,fcu
2025/07/05/17:50:25.510914,10797,1751712625,510095468,,1751712625,302155000,fcu
2025/07/05/17:50:25.612588,10798,1751712625,612000048,,1751712625,404183000,fcu
