time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.airspeed,.groundspeed,.heading,.throttle,.altitude,.climb
2025/07/05/17:49:49.230763,10451,1751712589,230179907,,1.3250000476837158,1.4484442472457886,93,0.0,24.59000015258789,-0.01730937696993351
2025/07/05/17:49:49.331191,10452,1751712589,330182981,,1.3250000476837158,1.4440094232559204,91,0.0,24.59000015258789,-0.0137750543653965
2025/07/05/17:49:49.512949,10453,1751712589,512374660,,1.3230000734329224,1.4114594459533691,89,0.0,24.59000015258789,0.015194650739431381
2025/07/05/17:49:49.611723,10454,1751712589,611226271,,1.3280000686645508,1.4212753772735596,90,0.0,24.600000381469727,0.03121628612279892
2025/07/05/17:49:49.692164,10455,1751712589,691350440,,1.3280000686645508,1.4148930311203003,92,0.0,24.600000381469727,0.009764443151652813
2025/07/05/17:49:49.791981,10456,1751712589,791244134,,1.3280000686645508,1.4244624376296997,94,0.0,24.600000381469727,-0.016833264380693436
2025/07/05/17:49:49.873356,10457,1751712589,870605013,,1.3250000476837158,1.4347009658813477,97,0.0,24.600000381469727,-0.02646222524344921
2025/07/05/17:49:49.991672,10458,1751712589,990959761,,1.3250000476837158,1.4326095581054688,100,0.0,24.60999870300293,-0.020731106400489807
2025/07/05/17:49:50.070316,10459,1751712590,70143402,,1.3260000944137573,1.4209972620010376,102,0.0,24.60999870300293,-0.016722049564123154
2025/07/05/17:49:50.171640,10460,1751712590,170922492,,1.3260000944137573,1.4221347570419312,104,0.0,24.60999870300293,-0.0032340192701667547
2025/07/05/17:49:50.251634,10461,1751712590,250782050,,1.352000117301941,1.4195947647094727,106,0.0,24.60999870300293,-0.0007654736982658505
2025/07/05/17:49:50.330402,10462,1751712590,329916240,,1.352000117301941,1.4202914237976074,107,0.0,24.60999870300293,-0.0024727678392082453
2025/07/05/17:49:50.472071,10463,1751712590,471675978,,1.50600004196167,1.4161758422851562,107,0.0,24.60999870300293,0.018490228801965714
2025/07/05/17:49:50.591736,10464,1751712590,591231952,,1.50600004196167,1.4149248600006104,105,0.0,24.60999870300293,0.01969028078019619
2025/07/05/17:49:50.672289,10465,1751712590,671300232,,1.374000072479248,1.4329813718795776,103,0.0,24.60999870300293,0.0012360094115138054
2025/07/05/17:49:50.772160,10466,1751712590,772036262,,1.374000072479248,1.4436084032058716,101,0.0,24.60999870300293,-0.01649525575339794
2025/07/05/17:49:50.871864,10467,1751712590,871405518,,1.3200000524520874,1.447603702545166,98,0.0,24.60999870300293,-0.023529808968305588
2025/07/05/17:49:50.992109,10468,1751712590,991310576,,1.3200000524520874,1.449544906616211,95,0.0,24.60999870300293,-0.018207665532827377
2025/07/05/17:49:51.071566,10469,1751712591,71332879,,1.5810000896453857,1.4489781856536865,93,0.0,24.60999870300293,-0.012412144802510738
2025/07/05/17:49:51.172197,10470,1751712591,170122001,,1.5810000896453857,1.44618558883667,90,0.0,24.60999870300293,-0.009351532906293869
2025/07/05/17:49:51.250764,10471,1751712591,250061557,,1.309000015258789,1.4315236806869507,89,0.0,24.60999870300293,-0.008862415328621864
2025/07/05/17:49:51.330919,10472,1751712591,330400173,,1.309000015258789,1.4278638362884521,87,0.0,24.60999870300293,-0.010877955704927444
2025/07/05/17:49:51.492218,10473,1751712591,491441610,,1.468000054359436,1.410826325416565,83,0.0,24.60999870300293,-0.01703997142612934
2025/07/05/17:49:51.634050,10474,1751712591,632975451,,1.4640001058578491,1.4013279676437378,80,0.0,24.600000381469727,-0.02249753102660179
2025/07/05/17:49:51.710903,10475,1751712591,710488362,,1.4640001058578491,1.380162239074707,78,0.0,24.600000381469727,-0.01921849697828293
2025/07/05/17:49:51.813628,10476,1751712591,813528464,,1.2960000038146973,1.382068157196045,75,0.0,24.600000381469727,-0.017670920118689537
2025/07/05/17:49:51.891675,10477,1751712591,891113314,,1.2960000038146973,1.3611235618591309,74,0.0,24.600000381469727,-0.021191706880927086
2025/07/05/17:49:51.991630,10478,1751712591,991196311,,1.2960000038146973,1.3448855876922607,72,0.0,24.600000381469727,-0.02143094688653946
2025/07/05/17:49:52.072030,10479,1751712592,70504714,,1.3570001125335693,1.3431817293167114,70,0.0,24.600000381469727,-0.0189974308013916
2025/07/05/17:49:52.171528,10480,1751712592,170372444,,1.3570001125335693,1.3320883512496948,68,0.0,24.600000381469727,-0.017805777490139008
2025/07/05/17:49:52.252129,10481,1751712592,251310807,,1.3720000982284546,1.3360865116119385,66,0.0,24.60999870300293,-0.01530315913259983
2025/07/05/17:49:52.391496,10482,1751712592,390558502,,1.3720000982284546,1.322243332862854,63,0.0,24.60999870300293,-0.018650026991963387
2025/07/05/17:49:52.550930,10483,1751712592,550269671,,1.2660000324249268,1.3089009523391724,59,0.0,24.60999870300293,-0.017317846417427063
2025/07/05/17:49:52.651084,10484,1751712592,650615850,,1.4840000867843628,1.317487359046936,57,0.0,24.600000381469727,-0.019886542111635208
2025/07/05/17:49:52.750496,10485,1751712592,750157633,,1.4840000867843628,1.3108750581741333,55,0.0,24.600000381469727,-0.021760180592536926
2025/07/05/17:49:52.850227,10486,1751712592,849756531,,1.2910000085830688,1.3001091480255127,53,0.0,24.600000381469727,-0.022758260369300842
2025/07/05/17:49:52.971091,10487,1751712592,970299504,,1.2910000085830688,1.3012644052505493,51,0.0,24.600000381469727,-0.022526195272803307
2025/07/05/17:49:53.091565,10488,1751712593,90784193,,1.3880000114440918,1.305949091911316,48,0.0,24.59000015258789,-0.021231666207313538
2025/07/05/17:49:53.170687,10489,1751712593,169821121,,1.3880000114440918,1.296481966972351,46,0.0,24.59000015258789,-0.025622809305787086
2025/07/05/17:49:53.250356,10490,1751712593,249544252,,1.2540000677108765,1.299465298652649,45,0.0,24.59000015258789,-0.023769622668623924
2025/07/05/17:49:53.350180,10491,1751712593,350027988,,1.2540000677108765,1.2985434532165527,43,0.0,24.59000015258789,-0.02406470850110054
2025/07/05/17:49:53.550997,10492,1751712593,550418960,,1.3300000429153442,1.293164610862732,39,0.0,24.600000381469727,-0.01772206462919712
2025/07/05/17:49:53.650522,10493,1751712593,650146091,,1.3310000896453857,1.2875288724899292,37,0.0,24.600000381469727,-0.01681865006685257
2025/07/05/17:49:53.750926,10494,1751712593,750321651,,1.3310000896453857,1.283151626586914,35,0.0,24.60999870300293,-0.02001889981329441
2025/07/05/17:49:53.850139,10495,1751712593,849751782,,1.1690000295639038,1.2820512056350708,32,0.0,24.60999870300293,-0.0193877462297678
2025/07/05/17:49:53.971214,10496,1751712593,970510809,,1.1690000295639038,1.2719097137451172,30,0.0,24.60999870300293,-0.01716340146958828
2025/07/05/17:49:54.052586,10497,1751712594,51445371,,1.3100000619888306,1.269835352897644,28,0.0,24.60999870300293,-0.016829930245876312
2025/07/05/17:49:54.171213,10498,1751712594,170020366,,1.3100000619888306,1.2637113332748413,26,0.0,24.60999870300293,-0.020457476377487183
2025/07/05/17:49:54.250456,10499,1751712594,249783121,,1.3240001201629639,1.2636969089508057,24,0.0,24.600000381469727,-0.019142091274261475
2025/07/05/17:49:54.330073,10500,1751712594,329639606,,1.3240001201629639,1.2645434141159058,23,0.0,24.600000381469727,-0.021513214334845543
2025/07/05/17:49:54.491735,10501,1751712594,491158477,,1.3630000352859497,1.2699429988861084,19,0.0,24.600000381469727,-0.020828470587730408
2025/07/05/17:49:54.591467,10502,1751712594,591078460,,1.3630000352859497,1.259384036064148,17,0.0,24.600000381469727,-0.02338763140141964
2025/07/05/17:49:54.672280,10503,1751712594,670507614,,1.2670000791549683,1.261610984802246,16,0.0,24.59000015258789,-0.020490672439336777
2025/07/05/17:49:54.771417,10504,1751712594,770400169,,1.2670000791549683,1.2618266344070435,14,0.0,24.59000015258789,-0.025643987581133842
2025/07/05/17:49:54.891598,10505,1751712594,891224145,,1.227000117301941,1.2607985734939575,11,0.0,24.600000381469727,-0.023253727704286575
2025/07/05/17:49:55.012144,10506,1751712595,11391221,,1.2100000381469727,1.252504825592041,9,0.0,24.600000381469727,-0.02472970448434353
2025/07/05/17:49:55.092005,10507,1751712595,90922488,,1.2100000381469727,1.2524750232696533,7,0.0,24.600000381469727,-0.022473042830824852
2025/07/05/17:49:55.171293,10508,1751712595,169871567,,1.2100000381469727,1.2518885135650635,6,0.0,24.600000381469727,-0.020504044368863106
2025/07/05/17:49:55.274454,10509,1751712595,270319987,,1.2640000581741333,1.2445499897003174,4,0.0,24.600000381469727,-0.021019410341978073
2025/07/05/17:49:55.391733,10510,1751712595,390827189,,1.2640000581741333,1.2447307109832764,1,0.0,24.60999870300293,-0.019244780763983727
2025/07/05/17:49:55.570385,10511,1751712595,569764225,,1.1730000972747803,1.2357453107833862,358,0.0,24.60999870300293,-0.016354745253920555
2025/07/05/17:49:55.651178,10512,1751712595,650596219,,1.3030000925064087,1.2397949695587158,356,0.0,24.619998931884766,-0.01382766105234623
2025/07/05/17:49:55.751259,10513,1751712595,750477098,,1.3030000925064087,1.2298189401626587,354,0.0,24.6299991607666,-0.014211409725248814
2025/07/05/17:49:55.850131,10514,1751712595,849675342,,1.3280000686645508,1.2373508214950562,352,0.0,24.6299991607666,-0.011569073423743248
2025/07/05/17:49:55.971377,10515,1751712595,970155456,,1.3280000686645508,1.2373179197311401,350,0.0,24.6299991607666,-0.009991301223635674
2025/07/05/17:49:56.051006,10516,1751712596,50304953,,1.2480000257492065,1.24135422706604,348,0.0,24.639999389648438,-0.004639031365513802
2025/07/05/17:49:56.150510,10517,1751712596,149849634,,1.2480000257492065,1.2459595203399658,346,0.0,24.639999389648438,-0.0018186017405241728
2025/07/05/17:49:56.250967,10518,1751712596,250547780,,1.434000015258789,1.2457301616668701,344,0.0,24.649999618530273,-0.002143144141882658
2025/07/05/17:49:56.349955,10519,1751712596,349538767,,1.434000015258789,1.2574964761734009,343,0.0,24.649999618530273,-0.0012963409535586834
2025/07/05/17:49:56.511532,10520,1751712596,510933928,,1.3450000286102295,1.2581775188446045,339,0.0,24.670000076293945,0.002686347346752882
2025/07/05/17:49:56.613737,10521,1751712596,613184057,,1.2920000553131104,1.2673996686935425,337,0.0,24.68000030517578,0.008356122300028801
2025/07/05/17:49:56.691849,10522,1751712596,691601295,,1.2920000553131104,1.2720566987991333,336,0.0,24.689998626708984,0.010099764913320541
2025/07/05/17:49:56.792083,10523,1751712596,791244740,,1.3620001077651978,1.267251968383789,334,0.0,24.69999885559082,0.012677984312176704
2025/07/05/17:49:56.891263,10524,1751712596,890506427,,1.3620001077651978,1.2813762426376343,332,0.0,24.719999313354492,0.02030455693602562
2025/07/05/17:49:56.991748,10525,1751712596,991371838,,1.3200000524520874,1.2824184894561768,330,0.0,24.729999542236328,0.02188364788889885
2025/07/05/17:49:57.090970,10526,1751712597,90518747,,1.3200000524520874,1.2875046730041504,328,0.0,24.739999771118164,0.026198511943221092
2025/07/05/17:49:57.170449,10527,1751712597,170093397,,1.3200000524520874,1.297418236732483,326,0.0,24.75,0.03179014101624489
2025/07/05/17:49:57.291282,10528,1751712597,290566186,,1.2760000228881836,1.2924723625183105,324,0.0,24.760000228881836,0.04028736799955368
2025/07/05/17:49:57.372747,10529,1751712597,370277608,,1.2760000228881836,1.2992991209030151,322,0.0,24.76999855041504,0.046067412942647934
2025/07/05/17:49:57.552905,10530,1751712597,551671229,,1.3270000219345093,1.2970788478851318,319,0.0,24.779998779296875,0.04200180992484093
2025/07/05/17:49:57.650286,10531,1751712597,649918750,,1.3510000705718994,1.2997967004776,317,0.0,24.78999900817871,0.03892288729548454
2025/07/05/17:49:57.769900,10532,1751712597,769473627,,1.3510000705718994,1.2997409105300903,314,0.0,24.78999900817871,0.03530959039926529
2025/07/05/17:49:57.850241,10533,1751712597,849662564,,1.1640000343322754,1.2956767082214355,313,0.0,24.799999237060547,0.037631481885910034
2025/07/05/17:49:57.950271,10534,1751712597,949838125,,1.1640000343322754,1.2750333547592163,312,0.0,24.809999465942383,0.06136886030435562
2025/07/05/17:49:58.050266,10535,1751712598,49635567,,1.3420000076293945,1.2667639255523682,313,0.0,24.809999465942383,0.07919595390558243
2025/07/05/17:49:58.130261,10536,1751712598,129922955,,1.3420000076293945,1.276790976524353,315,0.0,24.81999969482422,0.07856538891792297
2025/07/05/17:49:58.233279,10537,1751712598,232623865,,1.283000111579895,1.2825095653533936,317,0.0,24.81999969482422,0.04351966455578804
2025/07/05/17:49:58.313310,10538,1751712598,311279832,,1.283000111579895,1.2929035425186157,319,0.0,24.81999969482422,0.032330188900232315
2025/07/05/17:49:58.450728,10539,1751712598,450307135,,1.2690000534057617,1.314266562461853,322,0.0,24.81999969482422,0.03566465899348259
2025/07/05/17:49:58.570422,10540,1751712598,569881102,,1.2690000534057617,1.3132206201553345,322,0.0,24.81999969482422,0.06352543085813522
2025/07/05/17:49:58.651154,10541,1751712598,650606336,,1.2670000791549683,1.3202234506607056,322,0.0,24.829999923706055,0.05957190692424774
2025/07/05/17:49:58.749902,10542,1751712598,749552895,,1.2670000791549683,1.3342947959899902,320,0.0,24.829999923706055,0.043919216841459274
2025/07/05/17:49:58.849899,10543,1751712598,849603062,,1.3650000095367432,1.3421695232391357,317,0.0,24.829999923706055,0.027437420561909676
2025/07/05/17:49:58.970866,10544,1751712598,969782761,,1.3650000095367432,1.3540871143341064,314,0.0,24.829999923706055,0.02250492200255394
2025/07/05/17:49:59.074237,10545,1751712599,70616282,,1.374000072479248,1.3561530113220215,312,0.0,24.829999923706055,0.023961206898093224
2025/07/05/17:49:59.171164,10546,1751712599,170878426,,1.374000072479248,1.3559503555297852,310,0.0,24.829999923706055,0.03387428820133209
2025/07/05/17:49:59.251911,10547,1751712599,250745786,,1.3510000705718994,1.3566843271255493,308,0.0,24.829999923706055,0.03997989743947983
2025/07/05/17:49:59.350090,10548,1751712599,349652350,,1.3510000705718994,1.3525018692016602,306,0.0,24.829999923706055,0.044111594557762146
2025/07/05/17:49:59.511501,10549,1751712599,510656640,,1.3480000495910645,1.3440625667572021,303,0.0,24.81999969482422,0.03636981174349785
2025/07/05/17:49:59.611964,10550,1751712599,611434765,,1.378000020980835,1.3123805522918701,302,0.0,24.81999969482422,0.050049807876348495
2025/07/05/17:49:59.710520,10551,1751712599,710215827,,1.378000020980835,1.3007442951202393,302,0.0,24.81999969482422,0.071577288210392
2025/07/05/17:49:59.811495,10552,1751712599,810905500,,1.2930001020431519,1.2985225915908813,304,0.0,24.829999923706055,0.0626966580748558
2025/07/05/17:49:59.911654,10553,1751712599,910899256,,1.2930001020431519,1.3098844289779663,306,0.0,24.829999923706055,0.0304117389023304
2025/07/05/17:50:00.034372,10554,1751712600,34061684,,1.343000054359436,1.3302855491638184,309,0.0,24.81999969482422,-0.00047085812548175454
2025/07/05/17:50:00.130517,10555,1751712600,129751000,,1.343000054359436,1.3542333841323853,311,0.0,24.81999969482422,0.008810511790215969
2025/07/05/17:50:00.233222,10556,1751712600,232591602,,1.3820000886917114,1.3558146953582764,312,0.0,24.809999465942383,0.02452598698437214
2025/07/05/17:50:00.331382,10557,1751712600,330284765,,1.3820000886917114,1.3674124479293823,311,0.0,24.809999465942383,0.04161697253584862
2025/07/05/17:50:00.492010,10558,1751712600,491428157,,1.4720001220703125,1.3790273666381836,308,0.0,24.809999465942383,0.028772344812750816
2025/07/05/17:50:00.591793,10559,1751712600,591047605,,1.4720001220703125,1.3914259672164917,306,0.0,24.809999465942383,0.016445564106106758
2025/07/05/17:50:00.671871,10560,1751712600,671703224,,1.3750001192092896,1.3956375122070312,304,0.0,24.809999465942383,0.014996564015746117
2025/07/05/17:50:00.771383,10561,1751712600,770191809,,1.3750001192092896,1.390472173690796,302,0.0,24.809999465942383,0.0240438524633646
2025/07/05/17:50:00.851810,10562,1751712600,850800307,,1.3840000629425049,1.3793480396270752,301,0.0,24.809999465942383,0.04671096429228783
2025/07/05/17:50:00.950842,10563,1751712600,950323072,,1.3840000629425049,1.3769398927688599,301,0.0,24.81999969482422,0.048970941454172134
2025/07/05/17:50:01.049867,10564,1751712601,49573035,,1.319000005722046,1.3644310235977173,303,0.0,24.81999969482422,0.0333077497780323
2025/07/05/17:50:01.150483,10565,1751712601,150115017,,1.319000005722046,1.37056565284729,305,0.0,24.81999969482422,0.016383551061153412
2025/07/05/17:50:01.250372,10566,1751712601,249566691,,1.3960000276565552,1.3799023628234863,307,0.0,24.809999465942383,0.0005875297356396914
2025/07/05/17:50:01.350614,10567,1751712601,350168711,,1.3960000276565552,1.3844889402389526,309,0.0,24.809999465942383,0.005989134311676025
2025/07/05/17:50:01.550122,10568,1751712601,549512721,,1.2540000677108765,1.386997103691101,310,0.0,24.799999237060547,0.04315367341041565
2025/07/05/17:50:01.650048,10569,1751712601,649574317,,1.4030001163482666,1.384121298789978,308,0.0,24.799999237060547,0.03287695720791817
2025/07/05/17:50:01.729854,10570,1751712601,729478737,,1.4030001163482666,1.3851433992385864,307,0.0,24.799999237060547,0.020098526030778885
2025/07/05/17:50:01.833871,10571,1751712601,833459878,,1.343000054359436,1.3910861015319824,304,0.0,24.799999237060547,0.0025405315682291985
2025/07/05/17:50:01.971543,10572,1751712601,969712916,,1.343000054359436,1.3965600728988647,301,0.0,24.78999900817871,0.015840303152799606
2025/07/05/17:50:02.049858,10573,1751712602,49505432,,1.3140000104904175,1.3912322521209717,300,0.0,24.78999900817871,0.03074156679213047
2025/07/05/17:50:02.150268,10574,1751712602,149570214,,1.3140000104904175,1.3670769929885864,300,0.0,24.78999900817871,0.05160840228199959
2025/07/05/17:50:02.231603,10575,1751712602,229634130,,1.3530000448226929,1.3562813997268677,301,0.0,24.78999900817871,0.0501214936375618
2025/07/05/17:50:02.329789,10576,1751712602,329483868,,1.3530000448226929,1.3533437252044678,303,0.0,24.78999900817871,0.025302154943346977
2025/07/05/17:50:02.470968,10577,1751712602,470390769,,1.3370000123977661,1.365087866783142,306,0.0,24.799999237060547,-0.005030511878430843
2025/07/05/17:50:02.611866,10578,1751712602,611118694,,1.3140000104904175,1.3741018772125244,308,0.0,24.799999237060547,0.027897443622350693
2025/07/05/17:50:02.692683,10579,1751712602,691388710,,1.3140000104904175,1.3714731931686401,308,0.0,24.799999237060547,0.04888153821229935
2025/07/05/17:50:02.791317,10580,1751712602,791027675,,1.3140000104904175,1.3649858236312866,306,0.0,24.809999465942383,0.0405888669192791
2025/07/05/17:50:02.873698,10581,1751712602,872851368,,1.377000093460083,1.3626881837844849,304,0.0,24.81999969482422,0.02591804973781109
2025/07/05/17:50:02.972183,10582,1751712602,970474214,,1.377000093460083,1.3610390424728394,302,0.0,24.81999969482422,0.011757036671042442
2025/07/05/17:50:03.050152,10583,1751712603,49505041,,1.4110000133514404,1.3614434003829956,301,0.0,24.81999969482422,0.024095218628644943
2025/07/05/17:50:03.170632,10584,1751712603,169483711,,1.4110000133514404,1.3576622009277344,300,0.0,24.81999969482422,0.05681242048740387
2025/07/05/17:50:03.250030,10585,1751712603,249368148,,1.3870000839233398,1.3471136093139648,300,0.0,24.829999923706055,0.06490431725978851
2025/07/05/17:50:03.349987,10586,1751712603,349389429,,1.3870000839233398,1.3513413667678833,301,0.0,24.829999923706055,0.03916488587856293
2025/07/05/17:50:03.491318,10587,1751712603,490861586,,1.38100004196167,1.3742605447769165,303,0.0,24.829999923706055,0.007103762123733759
2025/07/05/17:50:03.633242,10588,1751712603,632534792,,1.3920000791549683,1.3776289224624634,303,0.0,24.829999923706055,0.028879908844828606
2025/07/05/17:50:03.730237,10589,1751712603,729569399,,1.3920000791549683,1.3713905811309814,302,0.0,24.829999923706055,0.03470887243747711
2025/07/05/17:50:03.832788,10590,1751712603,832421423,,1.4870001077651978,1.3726365566253662,300,0.0,24.829999923706055,0.030725548043847084
2025/07/05/17:50:03.930112,10591,1751712603,929486930,,1.4870001077651978,1.3695989847183228,297,0.0,24.829999923706055,0.021200351417064667
2025/07/05/17:50:04.033161,10592,1751712604,32316499,,1.3630000352859497,1.369559645652771,295,0.0,24.829999923706055,0.029739610850811005
2025/07/05/17:50:04.130260,10593,1751712604,129967676,,1.3630000352859497,1.360309362411499,292,0.0,24.829999923706055,0.03597268462181091
2025/07/05/17:50:04.233115,10594,1751712604,232349520,,1.4390000104904175,1.3224283456802368,292,0.0,24.829999923706055,0.06100863218307495
2025/07/05/17:50:04.331134,10595,1751712604,330338432,,1.4390000104904175,1.309831142425537,293,0.0,24.829999923706055,0.0571691133081913
2025/07/05/17:50:04.510750,10596,1751712604,510264960,,1.4230000972747803,1.3128790855407715,297,0.0,24.829999923706055,0.017539450898766518
2025/07/05/17:50:04.611477,10597,1751712604,610624212,,1.409000039100647,1.317315936088562,299,0.0,24.829999923706055,0.010121067054569721
2025/07/05/17:50:04.711805,10598,1751712604,710624933,,1.409000039100647,1.3176294565200806,302,0.0,24.829999923706055,0.02689572423696518
2025/07/05/17:50:04.793257,10599,1751712604,791321270,,1.409000039100647,1.311158537864685,304,0.0,24.829999923706055,0.03813820332288742
2025/07/05/17:50:04.871575,10600,1751712604,870336237,,1.290000081062317,1.3037968873977661,306,0.0,24.829999923706055,0.0356498621404171
2025/07/05/17:50:04.971388,10601,1751712604,970107180,,1.290000081062317,1.2902491092681885,308,0.0,24.829999923706055,0.02417864091694355
2025/07/05/17:50:05.090724,10602,1751712605,90226733,,1.2590000629425049,1.284170389175415,311,0.0,24.829999923706055,0.015144949778914452
2025/07/05/17:50:05.169882,10603,1751712605,169350546,,1.2590000629425049,1.275913119316101,313,0.0,24.829999923706055,0.019695309922099113
2025/07/05/17:50:05.271019,10604,1751712605,270733977,,1.4170000553131104,1.267593502998352,315,0.0,24.829999923706055,0.028157537803053856
2025/07/05/17:50:05.351719,10605,1751712605,350917263,,1.4170000553131104,1.2655117511749268,316,0.0,24.829999923706055,0.034723397344350815
2025/07/05/17:50:05.551131,10606,1751712605,550466173,,1.2640000581741333,1.2606505155563354,320,0.0,24.829999923706055,0.033669453114271164
2025/07/05/17:50:05.671096,10607,1751712605,670315092,,1.2760000228881836,1.2710211277008057,322,0.0,24.829999923706055,0.023683197796344757
2025/07/05/17:50:05.791541,10608,1751712605,790711163,,1.2650001049041748,1.2727320194244385,324,0.0,24.829999923706055,0.012675912119448185
2025/07/05/17:50:05.872652,10609,1751712605,871235211,,1.2650001049041748,1.276796579360962,325,0.0,24.81999969482422,0.014143189415335655
2025/07/05/17:50:05.970998,10610,1751712605,970113026,,1.2650001049041748,1.275769829750061,327,0.0,24.81999969482422,0.020338434725999832
2025/07/05/17:50:06.052442,10611,1751712606,51909024,,1.2860000133514404,1.2822057008743286,328,0.0,24.809999465942383,0.018117060884833336
2025/07/05/17:50:06.130017,10612,1751712606,129280164,,1.2860000133514404,1.2876795530319214,330,0.0,24.809999465942383,0.011478724889457226
2025/07/05/17:50:06.230170,10613,1751712606,229562931,,1.2920000553131104,1.2970751523971558,331,0.0,24.799999237060547,0.00896019209176302
2025/07/05/17:50:06.329970,10614,1751712606,329600982,,1.2920000553131104,1.302418828010559,333,0.0,24.78999900817871,0.009263506159186363
2025/07/05/17:50:06.491998,10615,1751712606,491449132,,1.3550000190734863,1.3126651048660278,335,0.0,24.779998779296875,0.003722243942320347
2025/07/05/17:50:06.591598,10616,1751712606,590884760,,1.3550000190734863,1.3197251558303833,337,0.0,24.779998779296875,-0.000505095231346786
2025/07/05/17:50:06.690978,10617,1751712606,690341094,,1.3070000410079956,1.3262765407562256,339,0.0,24.76999855041504,-0.0025843626353889704
2025/07/05/17:50:06.790920,10618,1751712606,790390681,,1.3070000410079956,1.3303824663162231,340,0.0,24.760000228881836,-0.007489708252251148
2025/07/05/17:50:06.891966,10619,1751712606,891387940,,1.436000108718872,1.3338074684143066,342,0.0,24.760000228881836,-0.007763223256915808
2025/07/05/17:50:06.990642,10620,1751712606,990278558,,1.436000108718872,1.3408297300338745,343,0.0,24.75,-0.012382584623992443
2025/07/05/17:50:07.090896,10621,1751712607,90311525,,1.3970000743865967,1.3454231023788452,345,0.0,24.75,-0.009774547070264816
2025/07/05/17:50:07.171988,10622,1751712607,171444531,,1.3970000743865967,1.3502689599990845,346,0.0,24.75,-0.008967597037553787
2025/07/05/17:50:07.273868,10623,1751712607,273193673,,1.3410000801086426,1.3542454242706299,348,0.0,24.75,-0.007005621679127216
