time,.x,.y,.z
2025/07/05/17:49:58.314124,-36.61401510031686,-27.228299999951133,0.0
2025/07/05/17:49:58.452610,-36.73866819935799,-27.083999999940822,0.0
2025/07/05/17:49:58.571196,-36.82932500041741,-26.95079999996164,0.0
2025/07/05/17:49:58.654681,-36.88598550027436,-26.85089999997725,0.0
2025/07/05/17:49:58.750567,-36.95397809945854,-26.739899999961736,0.0
2025/07/05/17:49:58.850389,-37.03330279958034,-26.617799999915093,0.0
2025/07/05/17:49:58.971844,-37.123959600639765,-26.47349999990478,0.0
2025/07/05/17:49:59.074384,-37.20328429915118,-26.351399999956726,0.0
2025/07/05/17:49:59.172173,-37.28260899927298,-26.229299999910083,0.0
2025/07/05/17:49:59.253215,-37.35060160006755,-26.140499999956823,0.0
2025/07/05/17:49:59.351025,-37.42992630018935,-26.029499999941308,0.0
2025/07/05/17:49:59.512450,-37.57724359949533,-25.8518999999362,0.0
2025/07/05/17:49:59.612904,-37.690564599209225,-25.76309999998294,0.0
2025/07/05/17:49:59.711214,-37.803885600533505,-25.685399999962222,0.0
2025/07/05/17:49:59.811908,-37.9172066002474,-25.61879999997263,0.0
2025/07/05/17:49:59.912762,-38.03052759996129,-25.54109999995191,0.0
2025/07/05/17:50:00.035829,-38.16651279994004,-25.441199999967523,0.0
2025/07/05/17:50:00.131432,-38.268501700326695,-25.352399999915676,0.0
2025/07/05/17:50:00.234543,-38.38182270004059,-25.25249999993129,0.0
2025/07/05/17:50:00.332037,-38.483811600427245,-25.1525999999469,0.0
2025/07/05/17:50:00.494046,-38.65379309999808,-24.98609999997292,0.0
2025/07/05/17:50:00.592946,-38.75578200038474,-24.886199999988534,0.0
2025/07/05/17:50:00.672007,-38.84643879983378,-24.808499999967815,0.0
2025/07/05/17:50:00.772127,-38.948427700220435,-24.708599999983427,0.0
2025/07/05/17:50:00.854202,-39.05041660060709,-24.641999999993836,0.0
2025/07/05/17:50:00.951708,-39.163737600320985,-24.553199999941988,0.0
2025/07/05/17:50:01.050548,-39.28839069936211,-24.486599999952396,0.0
2025/07/05/17:50:01.151262,-39.413043800013625,-24.419999999962805,0.0
2025/07/05/17:50:01.252008,-39.52636479972752,-24.342299999942085,0.0
2025/07/05/17:50:01.351933,-39.63968579944141,-24.264599999921366,0.0
2025/07/05/17:50:01.551596,-39.85499569954196,-24.07589999998372,0.0
2025/07/05/17:50:01.650503,-39.94565250060138,-23.97599999999933,0.0
2025/07/05/17:50:01.730670,-40.0249771991128,-23.89829999997861,0.0
2025/07/05/17:50:01.836456,-40.126966099499455,-23.798399999994224,0.0
2025/07/05/17:50:01.951866,-40.25161920015097,-23.68739999997871,0.0
2025/07/05/17:50:02.050337,-40.35360810053763,-23.59859999992686,0.0
2025/07/05/17:50:02.151016,-40.47826119957875,-23.53199999993727,0.0
2025/07/05/17:50:02.231970,-40.56891800063818,-23.476499999978806,0.0
2025/07/05/17:50:02.330451,-40.68223900035207,-23.420999999921754,0.0
2025/07/05/17:50:02.472458,-40.85222049992291,-23.321099999937367,0.0
2025/07/05/17:50:02.614007,-40.99953779922889,-23.21009999992185,0.0
2025/07/05/17:50:02.693622,-41.07886249935069,-23.14349999993226,0.0
2025/07/05/17:50:02.792386,-41.18085139973735,-23.054699999979,0.0
2025/07/05/17:50:02.874324,-41.26017609985915,-22.98809999998941,0.0
2025/07/05/17:50:02.972610,-41.36216500024581,-22.89929999993756,0.0
2025/07/05/17:50:03.052889,-41.44148970036761,-22.83269999994797,0.0
2025/07/05/17:50:03.152500,-41.554810700081504,-22.74389999999471,0.0
2025/07/05/17:50:03.250563,-41.668131699795396,-22.67729999990653,0.0
2025/07/05/17:50:03.350289,-41.79278480044691,-22.61069999991694,0.0
2025/07/05/17:50:03.492538,-41.951434199080126,-22.51079999993255,0.0
2025/07/05/17:50:03.634200,-42.098751499996496,-22.388699999984496,0.0
2025/07/05/17:50:03.731390,-42.200740400383154,-22.29989999993265,0.0
2025/07/05/17:50:03.834063,-42.314061400097046,-22.21109999997939,0.0
2025/07/05/17:50:03.931059,-42.42738239981094,-22.13339999995867,0.0
2025/07/05/17:50:04.034255,-42.529371300197596,-22.044599999906822,0.0
2025/07/05/17:50:04.131516,-42.64269229991149,-21.97799999991723,0.0
2025/07/05/17:50:04.233821,-42.767345400563,-21.91139999992764,0.0
2025/07/05/17:50:04.332373,-42.90333060054175,-21.867000000000303,0.0
2025/07/05/17:50:04.493476,-43.10730839970468,-21.800399999912123,0.0
2025/07/05/17:50:04.612220,-43.26595779994828,-21.74489999995366,0.0
2025/07/05/17:50:04.712591,-43.390610900599796,-21.700499999927736,0.0
2025/07/05/17:50:04.794447,-43.50393190031369,-21.66719999993294,0.0
2025/07/05/17:50:04.872060,-43.594588699762724,-21.622799999907016,0.0
2025/07/05/17:50:04.972629,-43.71924180041424,-21.57839999997968,0.0
2025/07/05/17:50:05.073555,-43.83256280012813,-21.52289999992263,0.0
2025/07/05/17:50:05.170851,-43.94588379984202,-21.456299999933037,0.0
2025/07/05/17:50:05.271768,-44.059204799555914,-21.389699999943446,0.0
2025/07/05/17:50:05.353150,-44.14986160061534,-21.334199999984982,0.0
2025/07/05/17:50:05.552310,-44.34250730045103,-21.178799999943543,0.0
2025/07/05/17:50:05.651686,-44.4444961992273,-21.101099999922823,0.0
2025/07/05/17:50:05.772997,-44.55781720055158,-20.990099999907308,0.0
2025/07/05/17:50:05.854626,-44.637141899062996,-20.923499999917716,0.0
2025/07/05/17:50:05.972557,-44.75046290038728,-20.8124999999022,0.0
2025/07/05/17:50:06.056055,-44.818455499571456,-20.74589999991261,0.0
2025/07/05/17:50:06.131820,-44.886448100366025,-20.668199999990478,0.0
2025/07/05/17:50:06.232028,-44.96577280048783,-20.568299999907502,0.0
2025/07/05/17:50:06.331218,-45.04509750060963,-20.468399999923115,0.0
2025/07/05/17:50:06.492724,-45.169750599650754,-20.301899999949136,0.0
2025/07/05/17:50:06.592454,-45.24907529977256,-20.19089999993362,0.0
2025/07/05/17:50:06.692122,-45.317067900567125,-20.079899999918105,0.0
2025/07/05/17:50:06.792411,-45.39639259907854,-19.96889999990259,0.0
2025/07/05/17:50:06.893380,-45.46438519987311,-19.857899999985662,0.0
2025/07/05/17:50:06.991642,-45.532377799057286,-19.73579999993902,0.0
2025/07/05/17:50:07.072838,-45.58903830052462,-19.63589999995463,0.0
2025/07/05/17:50:07.173426,-45.6570308997088,-19.524899999939116,0.0
2025/07/05/17:50:07.273059,-45.71369139956575,-19.40279999999106,0.0
2025/07/05/17:50:07.392737,-45.781684000360315,-19.24739999994962,0.0
2025/07/05/17:50:07.551007,-45.849676599544495,-19.047599999980847,0.0
2025/07/05/17:50:07.650130,-45.89500500007421,-18.925499999934203,0.0
2025/07/05/17:50:07.731006,-45.9290012996663,-18.814499999918688,0.0
2025/07/05/17:50:07.835186,-45.96299759925839,-18.692399999970633,0.0
2025/07/05/17:50:07.953141,-46.0083259997881,-18.54809999996032,0.0
2025/07/05/17:50:08.050718,-46.04232229938019,-18.414899999981138,0.0
2025/07/05/17:50:08.150447,-46.064986499645045,-18.292799999934495,0.0
2025/07/05/17:50:08.250354,-46.0876506999099,-18.17069999998644,0.0
2025/07/05/17:50:08.350126,-46.11031490017476,-18.03749999990867,0.0
2025/07/05/17:50:08.551525,-46.13297910043961,-17.78219999998143,0.0
2025/07/05/17:50:08.650330,-46.14431119976685,-17.64899999990366,0.0
2025/07/05/17:50:08.750667,-46.15564329909408,-17.515799999924475,0.0
2025/07/05/17:50:08.850368,-46.15564329909408,-17.39369999997642,0.0
2025/07/05/17:50:08.970942,-46.15564329909408,-17.23829999993498,0.0
2025/07/05/17:50:09.070747,-46.14431119976685,-17.116199999986925,0.0
2025/07/05/17:50:09.173208,-46.11031490017476,-17.00519999997141,0.0
2025/07/05/17:50:09.252017,-46.0876506999099,-16.905299999987022,0.0
2025/07/05/17:50:09.350255,-46.05365440031781,-16.78319999994038,0.0
2025/07/05/17:50:09.492993,-46.030990200052955,-16.605599999935272,0.0
2025/07/05/17:50:09.634385,-46.01965809911533,-16.416899999997625,0.0
2025/07/05/17:50:09.731124,-46.01965809911533,-16.294799999950982,0.0
2025/07/05/17:50:09.834266,-46.0083259997881,-16.1615999999718,0.0
2025/07/05/17:50:09.930913,-46.0083259997881,-16.017299999961487,0.0
2025/07/05/17:50:10.032028,-45.996993900460865,-15.884099999982304,0.0
2025/07/05/17:50:10.133516,-45.98566179952324,-15.750899999904533,0.0
2025/07/05/17:50:10.234271,-45.96299759925839,-15.61769999992535,0.0
2025/07/05/17:50:10.331288,-45.9290012996663,-15.484499999946166,0.0
2025/07/05/17:50:10.493283,-45.86100870048212,-15.273599999946263,0.0
2025/07/05/17:50:10.571237,-45.82701239927964,-15.173699999961876,0.0
2025/07/05/17:50:10.671299,-45.79301609968755,-15.040499999982693,0.0
2025/07/05/17:50:10.752914,-45.75901980009546,-14.940599999998305,0.0
2025/07/05/17:50:10.850142,-45.72502350050337,-14.807399999920534,0.0
2025/07/05/17:50:10.971370,-45.71369139956575,-14.651999999977683,0.0
2025/07/05/17:50:11.055673,-45.71369139956575,-14.540999999962168,0.0
2025/07/05/17:50:11.131496,-45.72502350050337,-14.429999999946652,0.0
2025/07/05/17:50:11.234020,-45.7363555998306,-14.296799999967469,0.0
2025/07/05/17:50:11.331518,-45.7363555998306,-14.163599999988286,0.0
2025/07/05/17:50:11.511992,-45.71369139956575,-13.930499999926127,0.0
2025/07/05/17:50:11.611439,-45.71369139956575,-13.797299999946944,0.0
2025/07/05/17:50:11.692109,-45.70235930023851,-13.686299999931428,0.0
2025/07/05/17:50:11.770090,-45.69102719930089,-13.575299999915913,0.0
2025/07/05/17:50:11.849855,-45.66836300064642,-13.464299999998985,0.0
2025/07/05/17:50:11.930545,-45.634366699443945,-13.36439999991601,0.0
2025/07/05/17:50:12.034137,-45.600370399851855,-13.242299999967955,0.0
2025/07/05/17:50:12.131842,-45.566374100259765,-13.109099999988771,0.0
2025/07/05/17:50:12.233939,-45.52104569973005,-12.986999999942128,0.0
2025/07/05/17:50:12.331821,-45.47571729920034,-12.875999999926613,0.0
2025/07/05/17:50:12.492496,-45.40772470001616,-12.687299999988966,0.0
2025/07/05/17:50:12.592905,-45.351064200159215,-12.565199999942323,0.0
2025/07/05/17:50:12.672639,-45.29440370030227,-12.476399999989063,0.0
2025/07/05/17:50:12.771618,-45.2264110995077,-12.365399999973548,0.0
2025/07/05/17:50:12.891370,-45.1470863993859,-12.232199999994364,0.0
2025/07/05/17:50:12.992866,-45.07909380020172,-12.132299999911389,0.0
2025/07/05/17:50:13.071305,-45.02243330034477,-12.04349999995813,0.0
2025/07/05/17:50:13.173060,-44.954440699550204,-11.932499999942614,0.0
2025/07/05/17:50:13.252816,-44.886448100366025,-11.854799999921894,0.0
2025/07/05/17:50:13.351675,-44.80712340024422,-11.754899999937507,0.0
2025/07/05/17:50:13.552640,-44.637141899062996,-11.56619999999986,0.0
2025/07/05/17:50:13.651469,-44.55781720055158,-11.48849999997914,0.0
2025/07/05/17:50:13.751268,-44.46716039949216,-11.399699999927293,0.0
2025/07/05/17:50:13.851752,-44.37650360004312,-11.321999999906573,0.0
2025/07/05/17:50:13.972161,-44.26318260032923,-11.233199999953314,0.0
2025/07/05/17:50:14.051015,-44.19518999953466,-11.166599999963722,0.0
2025/07/05/17:50:14.151034,-44.093201099148004,-11.09999999997413,0.0
2025/07/05/17:50:14.251300,-43.991212200371734,-11.022299999953411,0.0
2025/07/05/17:50:14.352263,-43.889223299985076,-10.95569999996382,0.0
2025/07/05/17:50:14.552467,-43.69657760014938,-10.833599999917176,0.0
2025/07/05/17:50:14.651023,-43.58325660043549,-10.766999999927584,0.0
2025/07/05/17:50:14.752517,-43.48126770004883,-10.71149999996912,0.0
2025/07/05/17:50:14.851286,-43.36794670033494,-10.667099999943197,0.0
2025/07/05/17:50:14.970009,-43.23196150035619,-10.611599999984733,0.0
2025/07/05/17:50:15.051670,-43.14130469929677,-10.589399999922477,0.0
2025/07/05/17:50:15.151738,-43.027983699582876,-10.556099999927682,0.0
2025/07/05/17:50:15.251314,-42.914662699868984,-10.533899999964014,0.0
2025/07/05/17:50:15.331811,-42.82400590041995,-10.511700000000346,0.0
2025/07/05/17:50:15.492540,-42.631360200584254,-10.467299999974422,0.0
2025/07/05/17:50:15.611862,-42.50670709993274,-10.422899999948498,0.0
2025/07/05/17:50:15.692015,-42.42738239981094,-10.378499999922575,0.0
2025/07/05/17:50:15.771228,-42.348057699689136,-10.334099999995239,0.0
2025/07/05/17:50:15.893636,-42.21207249971039,-10.25639999997452,0.0
2025/07/05/17:50:15.992521,-42.098751499996496,-10.211999999948596,0.0
2025/07/05/17:50:16.072000,-42.019426799874694,-10.156499999990132,0.0
2025/07/05/17:50:16.171529,-41.9061058001608,-10.112099999964208,0.0
2025/07/05/17:50:16.250948,-41.81544899910138,-10.067699999938284,0.0
2025/07/05/17:50:16.330787,-41.72479219965234,-10.034399999943489,0.0
2025/07/05/17:50:16.492879,-41.53214649981665,-9.978899999985025,0.0
2025/07/05/17:50:16.592062,-41.418825500102756,-9.945599999990229,0.0
2025/07/05/17:50:16.669886,-41.32816869904333,-9.923399999927973,0.0
2025/07/05/17:50:16.751885,-41.237511899594296,-9.912299999995433,0.0
2025/07/05/17:50:16.850734,-41.1241908998804,-9.901199999964305,0.0
2025/07/05/17:50:16.974518,-40.988205699901656,-9.901199999964305,0.0
2025/07/05/17:50:17.051348,-40.89754890045262,-9.912299999995433,0.0
2025/07/05/17:50:17.150592,-40.78422789912834,-9.923399999927973,0.0
2025/07/05/17:50:17.252046,-40.65957480008721,-9.923399999927973,0.0
2025/07/05/17:50:17.329632,-40.557585899700555,-9.923399999927973,0.0
2025/07/05/17:50:17.471572,-40.376272299192095,-9.912299999995433,0.0
2025/07/05/17:50:17.592949,-40.22895499988611,-9.890099999933177,0.0
2025/07/05/17:50:17.671825,-40.13829820043708,-9.87899999990205,0.0
2025/07/05/17:50:17.750670,-40.03630930005042,-9.86789999996951,0.0
2025/07/05/17:50:17.852378,-39.90032410007167,-9.856799999938382,0.0
2025/07/05/17:50:17.971621,-39.7530067991553,-9.834599999974714,0.0
2025/07/05/17:50:18.051173,-39.65101790037903,-9.834599999974714,0.0
2025/07/05/17:50:18.172263,-39.50370059946266,-9.823499999943586,0.0
2025/07/05/17:50:18.251432,-39.401711699076,-9.823499999943586,0.0
2025/07/05/17:50:18.351104,-39.265726499097255,-9.834599999974714,0.0
2025/07/05/17:50:18.532124,-39.03908449966947,-9.856799999938382,0.0
2025/07/05/17:50:18.634253,-38.914431400628345,-9.87899999990205,0.0
2025/07/05/17:50:18.731153,-38.78977829997683,-9.901199999964305,0.0
2025/07/05/17:50:18.834620,-38.67645730026294,-9.934499999959101,0.0
2025/07/05/17:50:18.931901,-38.551804199611425,-9.978899999985025,0.0
2025/07/05/17:50:19.033898,-38.4271511005703,-10.02329999991236,0.0
2025/07/05/17:50:19.131649,-38.302497999918785,-10.067699999938284,0.0
2025/07/05/17:50:19.234256,-38.17784489926727,-10.123199999995336,0.0
2025/07/05/17:50:19.335359,-38.053191800226145,-10.1786999999538,0.0
2025/07/05/17:50:19.492931,-37.84921399945283,-10.278599999938187,0.0
2025/07/05/17:50:19.612048,-37.70189670014685,-10.356299999958907,0.0
2025/07/05/17:50:19.713567,-37.57724359949533,-10.433999999979626,0.0
2025/07/05/17:50:19.791896,-37.4865868000463,-10.500599999969218,0.0
2025/07/05/17:50:19.871933,-37.39593000059726,-10.56719999995881,0.0
2025/07/05/17:50:20.012470,-37.225948499416035,-10.700399999937993,0.0
2025/07/05/17:50:20.090433,-37.135291699967,-10.766999999927584,0.0
2025/07/05/17:50:20.170401,-37.04463490051796,-10.844699999948304,0.0
2025/07/05/17:50:20.250839,-36.96531020039616,-10.933500000000151,0.0
2025/07/05/17:50:20.351033,-36.8633213000095,-11.033399999984539,0.0
2025/07/05/17:50:20.530753,-36.693339800438665,-11.210999999989646,0.0
2025/07/05/17:50:20.612377,-36.6253471996441,-11.299799999942906,0.0
2025/07/05/17:50:20.692357,-36.56868669978715,-11.377499999963625,0.0
2025/07/05/17:50:20.771953,-36.512026199930204,-11.455199999984345,0.0
2025/07/05/17:50:20.850789,-36.45536570007326,-11.532899999906476,0.0
2025/07/05/17:50:20.971400,-36.38737309927869,-11.643899999921992,0.0
2025/07/05/17:50:21.051616,-36.34204470035937,-11.710499999911583,0.0
2025/07/05/17:50:21.153231,-36.28538420050242,-11.79929999996343,0.0
2025/07/05/17:50:21.251991,-36.24005579997271,-11.88809999991669,0.0
2025/07/05/17:50:21.351286,-36.20605950038062,-11.976899999968538,0.0
2025/07/05/17:50:21.531764,-36.115402699321194,-12.121199999978849,0.0
2025/07/05/17:50:21.634248,-36.081406399729104,-12.198899999999568,0.0
2025/07/05/17:50:21.730633,-36.03607799919939,-12.26549999998916,0.0
2025/07/05/17:50:21.833408,-35.99074960028007,-12.343199999911292,0.0
2025/07/05/17:50:21.931070,-35.945421199750356,-12.409799999999471,0.0
2025/07/05/17:50:22.033603,-35.900092799220644,-12.487499999921603,0.0
2025/07/05/17:50:22.130498,-35.866096499628554,-12.554099999911195,0.0
2025/07/05/17:50:22.233840,-35.82076809909884,-12.631799999931914,0.0
2025/07/05/17:50:22.330924,-35.78677179950675,-12.687299999988966,0.0
2025/07/05/17:50:22.492463,-35.71877920032257,-12.798299999905893,0.0
2025/07/05/17:50:22.592008,-35.684782899120094,-12.864899999994073,0.0
2025/07/05/17:50:22.671160,-35.650786599528004,-12.920399999952537,0.0
2025/07/05/17:50:22.751176,-35.616790299935914,-12.96479999997846,0.0
2025/07/05/17:50:22.853427,-35.582794000343824,-13.031399999968052,0.0
2025/07/05/17:50:22.971218,-35.53746559981411,-13.097999999957644,0.0
2025/07/05/17:50:23.053776,-35.514801399549256,-13.142399999983567,0.0
2025/07/05/17:50:23.149825,-35.480805099957166,-13.197899999942031,0.0
2025/07/05/17:50:23.249812,-35.435476699427454,-13.264499999931623,0.0
2025/07/05/17:50:23.350386,-35.401480399835364,-13.319999999988674,0.0
2025/07/05/17:50:23.551476,-35.333487800651184,-13.430999999905602,0.0
2025/07/05/17:50:23.649831,-35.28815940012147,-13.486499999962653,0.0
2025/07/05/17:50:23.750754,-35.25416310052938,-13.541999999921117,0.0
2025/07/05/17:50:23.850900,-35.231498900264526,-13.58639999994704,0.0
2025/07/05/17:50:23.971350,-35.19750259906205,-13.652999999936632,0.0
2025/07/05/17:50:24.071121,-35.16350629946996,-13.697399999962556,0.0
2025/07/05/17:50:24.171177,-35.12950999987787,-13.75289999992102,0.0
2025/07/05/17:50:24.251506,-35.118177900550634,-13.797299999946944,0.0
2025/07/05/17:50:24.330881,-35.09551370028578,-13.841699999972867,0.0
2025/07/05/17:50:24.492646,-35.050185299756066,-13.919399999993587,0.0
2025/07/05/17:50:24.634213,-35.016189000163976,-13.985999999983179,0.0
2025/07/05/17:50:24.730380,-34.982192700571886,-14.041499999941642,0.0
2025/07/05/17:50:24.833131,-34.95952850030703,-14.085899999967566,0.0
2025/07/05/17:50:24.932065,-34.936864300042174,-14.13029999999349,0.0
2025/07/05/17:50:25.036196,-34.902868000450084,-14.185799999951954,0.0
2025/07/05/17:50:25.131375,-34.88020380018523,-14.230199999977877,0.0
2025/07/05/17:50:25.234218,-34.84620750059314,-14.274599999905213,0.0
2025/07/05/17:50:25.329971,-34.82354330032828,-14.318999999931137,0.0
2025/07/05/17:50:25.492962,-34.789546999125804,-14.396699999951856,0.0
2025/07/05/17:50:25.592716,-34.77821489979857,-14.429999999946652,0.0
